datetime,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2015-10-22 06:00:00,3.0,44.0,35.0,44.0,17.79999924,88.0,1004.0,19.89999962,NW,9.600000144,0.0,0.0,41.0
2015-10-22 07:00:00,3.0,38.0,38.0,38.0,18.10000038,89.0,1004.799988,20.0,NW,11.10000014,0.0,0.0,38.0
2015-10-22 08:00:00,3.0,43.0,47.0,43.0,18.60000038,79.0,1005.400024,22.5,NW,13.00000012,0.0,0.0,44.333333333333336
2015-10-22 09:00:00,3.0,40.0,54.0,40.0,18.0,63.0,1005.900024,25.60000038,NE,4.0,0.0,0.0,44.666666666666664
2015-10-22 10:00:00,3.0,45.0,41.0,45.0,18.29999924,60.0,1006.099976,26.79999924,NE,6.900000095,0.0,0.0,43.666666666666664
2015-10-22 11:00:00,3.0,43.0,89.0,43.0,19.60000038,60.0,1005.599976,28.10000038,NE,9.900000095,0.0,0.0,58.333333333333336
2015-10-22 12:00:00,3.0,38.0,39.0,38.0,18.10000038,53.0,1004.799988,28.70000076,NW,2.599999905,0.0,0.0,38.333333333333336
2015-10-22 13:00:00,3.0,42.0,41.0,42.0,17.70000076,50.0,1003.900024,29.20000076,NE,2.700000048,0.0,0.0,41.666666666666664
2015-10-22 14:00:00,3.0,44.0,27.0,44.0,17.0,46.0,1003.0,29.89999962,NE,4.900000096,0.0,0.0,38.333333333333336
2015-10-22 15:00:00,3.0,30.0,34.0,30.0,17.10000038,45.0,1002.700012,30.39999962,NE,6.800000072,0.0,0.0,31.333333333333332
2015-10-22 16:00:00,3.0,33.0,37.0,33.0,17.60000038,49.0,1002.599976,29.5,NW,2.099999905,0.0,0.0,34.333333333333336
2015-10-22 17:00:00,3.0,37.0,28.0,37.0,18.29999924,52.0,1002.799988,29.20000076,NW,3.299999953,0.0,0.0,34.0
2015-10-22 18:00:00,3.0,48.0,38.0,48.0,20.70000076,72.0,1003.099976,26.20000076,NW,5.000000001,0.0,0.0,44.666666666666664
2015-10-22 19:00:00,3.0,56.0,48.0,56.0,20.29999924,80.0,1003.5,24.0,NW,6.799999953,0.0,0.0,53.333333333333336
2015-10-22 20:00:00,3.0,55.0,63.0,55.0,20.20000076,83.0,1004.200012,23.29999924,NE,1.399999976,0.0,0.0,57.666666666666664
2015-10-22 21:00:00,3.0,50.0,52.0,50.0,20.0,85.0,1004.599976,22.70000076,NW,1.600000024,0.0,0.0,50.666666666666664
2015-10-22 22:00:00,3.0,52.0,62.0,52.0,19.79999924,86.0,1004.799988,22.29999924,NW,3.200000048,0.0,0.0,55.333333333333336
2015-10-22 23:00:00,3.0,58.0,74.0,58.0,18.89999962,82.0,1004.799988,22.20000076,NW,4.100000024,0.0,0.0,63.333333333333336
2015-10-23 00:00:00,3.0,62.0,84.0,62.0,19.10000038,83.0,1004.900024,22.20000076,NW,5.899999976,0.0,0.0,69.33333333333333
2015-10-23 01:00:00,3.0,57.0,72.0,57.0,19.20000076,85.0,1004.799988,21.89999962,SW,0.899999976,0.0,0.0,62.0
2015-10-23 02:00:00,3.0,61.0,56.0,61.0,19.20000076,89.0,1004.700012,21.10000038,NW,1.5,0.0,0.0,59.333333333333336
2015-10-23 03:00:00,3.0,60.0,59.0,60.0,18.70000076,90.0,1004.5,20.39999962,NW,3.299999952,0.0,0.0,59.666666666666664
2015-10-23 04:00:00,3.0,60.0,56.0,60.0,18.60000038,92.0,1004.299988,20.0,NW,5.299999952,0.0,0.0,58.666666666666664
2015-10-23 05:00:00,3.0,66.0,54.0,66.0,18.29999924,92.0,1004.400024,19.70000076,NW,7.399999857,0.0,0.0,62.0
2015-10-23 06:00:00,3.0,48.0,60.0,48.0,18.29999924,92.0,1005.0,19.70000076,NW,9.099999905,0.0,0.0,52.0
2015-10-23 07:00:00,3.0,41.0,48.0,41.0,18.10000038,89.0,1005.799988,20.0,NW,10.69999993,0.0,0.0,43.333333333333336
2015-10-23 08:00:00,3.0,35.0,41.0,35.0,18.60000038,80.0,1006.5,22.29999924,NW,12.79999983,0.0,0.0,37.0
2015-10-23 09:00:00,3.0,37.0,38.0,37.0,17.29999924,61.0,1006.900024,25.39999962,NE,1.600000024,0.0,0.0,37.333333333333336
2015-10-23 10:00:00,3.0,32.0,38.0,32.0,17.39999962,56.0,1007.099976,27.0,NW,1.5,0.0,0.0,34.0
2015-10-23 11:00:00,3.0,29.0,41.0,29.0,16.29999924,48.0,1006.599976,28.39999962,NE,2.099999905,0.0,0.0,33.0
2015-10-23 12:00:00,3.0,27.0,36.0,27.0,16.70000076,48.0,1005.599976,28.79999924,NE,5.0,0.0,0.0,30.0
2015-10-23 13:00:00,3.0,33.0,26.0,33.0,15.30000019,42.0,1004.5,29.60000038,NE,7.599999905,0.0,0.0,30.666666666666668
2015-10-23 14:00:00,3.0,33.0,32.0,33.0,16.5,44.0,1003.700012,30.10000038,NE,10.0,0.0,0.0,32.666666666666664
2015-10-23 15:00:00,3.0,41.0,34.0,41.0,15.69999981,42.0,1003.099976,30.10000038,NW,2.799999952,0.0,0.0,38.666666666666664
2015-10-23 16:00:00,3.0,29.0,34.0,29.0,15.89999962,43.0,1003.099976,29.89999962,NW,5.599999904,0.0,0.0,30.666666666666668
2015-10-23 17:00:00,3.0,34.0,29.0,34.0,14.39999962,41.0,1003.5,29.0,NE,1.899999976,0.0,0.0,32.333333333333336
2015-10-23 18:00:00,3.0,42.0,40.0,42.0,18.10000038,63.0,1003.900024,25.70000076,NW,1.5,0.0,0.0,41.333333333333336
2015-10-23 19:00:00,3.0,52.0,43.0,52.0,18.79999924,78.0,1004.5,22.89999962,NW,3.299999952,0.0,0.0,49.0
2015-10-23 20:00:00,3.0,50.0,52.0,50.0,18.39999962,82.0,1005.299988,21.70000076,NW,5.199999928,0.0,0.0,50.666666666666664
2015-10-23 21:00:00,3.0,50.0,58.0,50.0,18.39999962,85.0,1005.900024,21.10000038,NW,7.099999904,0.0,0.0,52.666666666666664
2015-10-23 22:00:00,3.0,54.0,55.0,54.0,18.10000038,86.0,1006.099976,20.60000038,NW,9.099999904,0.0,0.0,54.333333333333336
2015-10-23 23:00:00,3.0,46.0,58.0,46.0,18.10000038,88.0,1006.0,20.20000076,NW,10.99999988,0.0,0.0,50.0
2015-10-24 00:00:00,3.0,46.0,65.0,46.0,18.10000038,89.0,1005.799988,20.0,NW,13.19999993,0.0,0.0,52.333333333333336
2015-10-24 01:00:00,3.0,60.0,54.0,60.0,17.79999924,88.0,1005.799988,19.89999962,NE,1.200000048,0.0,0.0,58.0
2015-10-24 02:00:00,3.0,70.0,56.0,70.0,17.5,87.0,1005.599976,19.79999924,NW,0.800000012,0.0,0.0,65.33333333333333
2015-10-24 03:00:00,3.0,73.0,79.0,73.0,17.70000076,90.0,1005.5,19.39999962,NW,3.00000006,0.0,0.0,75.0
2015-10-24 04:00:00,3.0,64.0,75.0,64.0,17.60000038,91.0,1005.599976,19.20000076,NW,4.700000108,0.0,0.0,67.66666666666667
2015-10-24 05:00:00,3.0,69.0,71.0,69.0,17.39999962,91.0,1005.900024,18.89999962,NW,6.50000006,0.0,0.0,69.66666666666667
2015-10-24 06:00:00,3.0,77.0,69.0,77.0,17.5,92.0,1006.5,18.89999962,NW,8.00000006,0.0,0.0,74.33333333333333
2015-10-24 07:00:00,3.0,73.0,71.0,73.0,17.89999962,93.0,1007.5,19.10000038,NW,9.800000012,0.0,0.0,72.33333333333333
2015-10-24 08:00:00,3.0,69.0,68.0,69.0,19.10000038,88.0,1008.200012,21.20000076,NW,11.50000006,0.0,0.0,68.66666666666667
2015-10-24 09:00:00,3.0,39.0,74.0,39.0,16.89999962,62.0,1009.0,24.70000076,NE,2.200000048,0.0,0.0,50.666666666666664
2015-10-24 10:00:00,3.0,34.0,47.0,34.0,15.19999981,49.0,1009.0,26.89999962,NE,4.400000096,0.0,0.0,38.333333333333336
2015-10-24 11:00:00,3.0,34.0,41.0,34.0,13.80000019,41.0,1008.400024,28.39999962,NE,6.100000144,0.0,0.0,36.333333333333336
2015-10-24 12:00:00,3.0,35.0,38.0,35.0,15.69999981,44.0,1007.5,29.20000076,NW,3.0,0.0,0.0,36.0
2015-10-24 13:00:00,3.0,35.0,38.0,35.0,15.0,41.0,1006.5,29.70000076,NW,5.400000095,0.0,0.0,36.0
2015-10-24 14:00:00,3.0,38.0,41.0,38.0,15.39999962,41.0,1005.599976,30.10000038,NE,2.5,0.0,0.0,39.0
2015-10-24 15:00:00,3.0,37.0,44.0,37.0,15.60000038,40.0,1005.200012,30.79999924,NE,4.0,0.0,0.0,39.333333333333336
2015-10-24 16:00:00,3.0,36.0,48.0,36.0,14.30000019,38.0,1005.099976,30.20000076,NE,5.0,0.0,0.0,40.0
2015-10-24 17:00:00,3.0,38.0,37.0,38.0,16.39999962,46.0,1005.5,29.29999924,NE,5.899999976,0.0,0.0,37.666666666666664
2015-10-24 18:00:00,3.0,44.0,43.0,44.0,19.10000038,67.0,1005.900024,25.70000076,NW,2.099999905,0.0,0.0,43.666666666666664
2015-10-24 19:00:00,3.0,50.0,48.0,50.0,19.89999962,80.0,1006.400024,23.60000038,NW,4.299999953,0.0,0.0,49.333333333333336
2015-10-24 20:00:00,3.0,59.0,49.0,59.0,19.5,83.0,1007.099976,22.60000038,NW,6.399999858,0.0,0.0,55.666666666666664
2015-10-24 21:00:00,3.0,81.0,50.0,81.0,19.29999924,82.0,1007.799988,22.60000038,NW,7.599999906,0.0,0.0,70.66666666666667
2015-10-24 22:00:00,3.0,62.0,76.0,62.0,19.39999962,85.0,1008.200012,22.10000038,NE,1.700000048,0.0,0.0,66.66666666666667
2015-10-24 23:00:00,3.0,51.0,54.0,51.0,19.5,87.0,1008.299988,21.79999924,NW,1.600000024,0.0,0.0,52.0
2015-10-25 00:00:00,3.0,47.0,43.0,47.0,19.39999962,88.0,1008.200012,21.5,NW,2.899999976,0.0,0.0,45.666666666666664
2015-10-25 01:00:00,3.0,52.0,41.0,52.0,19.79999924,89.0,1008.0,21.70000076,NW,4.5,0.0,0.0,48.333333333333336
2015-10-25 02:00:00,3.0,43.0,41.0,43.0,19.60000038,89.0,1007.700012,21.5,NW,6.200000048,0.0,0.0,42.333333333333336
2015-10-25 03:00:00,3.0,48.0,45.0,48.0,20.0,90.0,1007.599976,21.79999924,NW,8.100000024,0.0,0.0,47.0
2015-10-25 04:00:00,3.0,44.0,39.0,44.0,20.0,89.0,1007.5,21.89999962,NW,9.899999976,0.0,0.0,42.333333333333336
2015-10-25 05:00:00,3.0,55.0,31.0,55.0,20.29999924,90.0,1007.599976,22.10000038,NW,11.60000002,0.0,0.0,47.0
2015-10-25 06:00:00,3.0,60.0,39.0,60.0,20.39999962,90.0,1008.200012,22.20000076,NW,13.39999998,0.0,0.0,53.0
2015-10-25 07:00:00,3.0,64.0,45.0,64.0,20.39999962,89.0,1009.0,22.39999962,NW,14.69999993,0.0,0.0,57.666666666666664
2015-10-25 08:00:00,3.0,57.0,49.0,57.0,20.79999924,85.0,1009.599976,23.5,NW,16.19999993,0.0,0.0,54.333333333333336
2015-10-25 09:00:00,3.0,54.0,55.0,54.0,21.10000038,79.0,1010.099976,25.0,cv,0.100000001,0.0,0.0,54.333333333333336
2015-10-25 10:00:00,3.0,54.0,48.0,54.0,21.10000038,78.0,1010.299988,25.29999924,NE,1.299999952,0.0,0.0,52.0
2015-10-25 11:00:00,3.0,51.0,52.0,51.0,21.70000076,77.0,1010.0,26.10000038,NW,1.399999976,0.0,0.0,51.333333333333336
2015-10-25 12:00:00,3.0,51.0,48.0,51.0,21.29999924,67.0,1008.900024,28.10000038,NE,3.200000048,0.0,0.0,50.0
2015-10-25 13:00:00,3.0,55.0,46.0,55.0,20.39999962,61.0,1007.700012,28.70000076,NE,5.200000048,0.0,0.0,52.0
2015-10-25 14:00:00,3.0,56.0,46.0,56.0,20.39999962,60.0,1006.700012,29.0,NE,7.299999953,0.0,0.0,52.666666666666664
2015-10-25 15:00:00,3.0,57.0,57.0,57.0,20.20000076,61.0,1006.299988,28.5,SE,1.899999976,0.0,0.0,57.0
2015-10-25 16:00:00,3.0,55.0,53.0,55.0,19.70000076,60.0,1006.400024,28.29999924,SE,4.199999928,0.0,0.0,54.333333333333336
2015-10-25 17:00:00,3.0,35.0,51.0,35.0,20.60000038,70.0,1006.700012,26.60000038,SW,0.899999976,0.100000001,0.100000001,40.333333333333336
2015-10-25 18:00:00,3.0,33.0,44.0,33.0,22.20000076,84.0,1007.099976,25.10000038,NW,1.299999952,0.0,0.0,36.666666666666664
2015-10-25 19:00:00,3.0,36.0,41.0,36.0,21.89999962,87.0,1007.700012,24.29999924,NW,2.399999976,0.0,0.0,37.666666666666664
2015-10-25 20:00:00,3.0,31.0,37.0,31.0,21.60000038,89.0,1008.5,23.60000038,NW,3.299999952,0.0,0.0,33.0
2015-10-25 21:00:00,3.0,29.0,37.0,29.0,21.10000038,90.0,1009.400024,22.89999962,NW,4.599999904,0.0,0.0,31.666666666666668
2015-10-25 22:00:00,3.0,32.0,25.0,32.0,21.0,91.0,1009.5,22.60000038,NE,0.800000012,0.0,0.0,29.666666666666668
2015-10-25 23:00:00,3.0,28.0,33.0,28.0,20.70000076,91.0,1009.599976,22.29999924,NW,1.399999976,0.0,0.0,29.666666666666668
2015-10-26 00:00:00,3.0,33.0,35.0,33.0,20.70000076,92.0,1009.5,22.10000038,NW,2.699999928,0.0,0.0,33.666666666666664
2015-10-26 01:00:00,3.0,33.0,41.0,33.0,20.5,92.0,1009.099976,21.89999962,NW,4.199999928,0.0,0.0,35.666666666666664
2015-10-26 02:00:00,3.0,36.0,38.0,36.0,20.5,92.0,1008.599976,21.89999962,NW,5.399999976,0.0,0.0,36.666666666666664
2015-10-26 03:00:00,3.0,44.0,38.0,44.0,20.39999962,92.0,1008.200012,21.79999924,NW,6.799999952,0.0,0.0,42.0
2015-10-26 04:00:00,3.0,38.0,36.0,38.0,20.10000038,92.0,1008.099976,21.5,NW,8.099999904,0.0,0.0,37.333333333333336
2015-10-26 05:00:00,3.0,50.0,51.0,50.0,19.89999962,92.0,1008.099976,21.29999924,NW,9.299999952,0.0,0.0,50.333333333333336
2015-10-26 06:00:00,3.0,57.0,34.0,57.0,19.79999924,92.0,1008.5,21.20000076,NW,10.5999999,0.0,0.0,49.333333333333336
2015-10-26 07:00:00,3.0,56.0,54.0,56.0,20.0,92.0,1009.0,21.39999962,NW,11.79999995,0.0,0.0,55.333333333333336
2015-10-26 08:00:00,3.0,52.0,54.0,52.0,20.20000076,88.0,1009.5,22.29999924,NW,12.59999996,0.0,0.0,52.666666666666664
2015-10-26 09:00:00,3.0,58.0,52.0,58.0,19.5,71.0,1010.099976,25.20000076,NE,1.600000024,0.0,0.0,56.0
2015-10-26 10:00:00,3.0,48.0,57.0,48.0,19.60000038,66.0,1010.299988,26.5,SE,1.399999976,0.0,0.0,51.0
2015-10-26 11:00:00,3.0,54.0,52.0,54.0,20.10000038,65.0,1009.700012,27.29999924,NE,1.100000024,0.0,0.0,53.333333333333336
2015-10-26 12:00:00,3.0,48.0,50.0,48.0,19.5,56.0,1008.599976,29.20000076,NE,2.100000024,0.0,0.0,48.666666666666664
2015-10-26 13:00:00,3.0,52.0,46.0,52.0,19.60000038,61.0,1007.700012,27.89999962,NE,3.600000024,0.0,0.0,50.0
2015-10-26 14:00:00,3.0,52.0,53.0,52.0,20.20000076,63.0,1007.0,27.89999962,NE,4.400000036,0.0,0.0,52.333333333333336
2015-10-26 15:00:00,3.0,45.0,49.0,45.0,19.89999962,58.0,1006.299988,29.10000038,NE,5.699999988,0.0,0.0,46.333333333333336
2015-10-26 16:00:00,3.0,43.0,49.0,43.0,19.60000038,60.0,1006.200012,28.10000038,NE,7.599999964,0.0,0.0,45.0
2015-10-26 17:00:00,3.0,53.0,48.0,53.0,20.0,64.0,1006.5,27.5,NE,8.899999916,0.0,0.0,51.333333333333336
2015-10-26 18:00:00,3.0,37.0,42.0,37.0,21.60000038,77.0,1007.0,26.0,NW,0.800000012,0.0,0.0,38.666666666666664
2015-10-26 19:00:00,3.0,29.0,40.0,29.0,20.89999962,77.0,1007.400024,25.29999924,SE,1.799999952,0.0,0.0,32.666666666666664
2015-10-26 20:00:00,3.0,37.0,32.0,37.0,21.10000038,78.0,1008.299988,25.29999924,SE,3.299999952,0.0,0.0,35.333333333333336
2015-10-26 21:00:00,3.0,26.0,32.0,26.0,21.20000076,87.0,1008.799988,23.5,NW,1.100000024,0.0,0.0,28.0
2015-10-26 22:00:00,3.0,26.0,19.0,26.0,21.10000038,89.0,1008.799988,23.10000038,NW,2.399999976,0.0,0.0,23.666666666666668
2015-10-26 23:00:00,3.0,27.0,29.0,27.0,21.29999924,90.0,1008.799988,23.10000038,NW,3.699999928,0.0,0.0,27.666666666666668
2015-10-27 00:00:00,3.0,30.0,33.0,30.0,21.29999924,90.0,1008.5,23.10000038,NE,0.800000012,0.0,0.0,31.0
2015-10-27 01:00:00,3.0,28.0,24.0,28.0,21.20000076,91.0,1008.200012,22.79999924,NW,1.0,0.0,0.0,26.666666666666668
2015-10-27 02:00:00,3.0,29.0,36.0,29.0,21.10000038,91.0,1007.700012,22.70000076,NW,2.299999952,0.0,0.0,31.333333333333332
2015-10-27 03:00:00,3.0,33.0,42.0,33.0,21.29999924,92.0,1007.299988,22.70000076,NW,3.799999952,0.0,0.0,36.0
2015-10-27 04:00:00,3.0,36.0,43.0,36.0,21.10000038,92.0,1007.200012,22.5,NW,5.099999904,0.0,0.0,38.333333333333336
2015-10-27 05:00:00,3.0,35.0,52.0,35.0,21.29999924,93.0,1007.200012,22.5,cv,0.5,0.0,0.0,40.666666666666664
2015-10-27 06:00:00,3.0,52.0,46.0,52.0,21.29999924,93.0,1007.799988,22.5,NW,1.5,0.0,0.0,50.0
2015-10-27 07:00:00,3.0,51.0,44.0,51.0,21.5,93.0,1008.299988,22.70000076,NW,2.5,0.0,0.0,48.666666666666664
2015-10-27 08:00:00,3.0,50.0,38.0,50.0,21.89999962,92.0,1008.799988,23.29999924,NE,0.899999976,0.0,0.0,46.0
2015-10-27 09:00:00,3.0,38.0,40.0,38.0,22.10000038,86.0,1009.200012,24.60000038,NW,0.699999988,0.0,0.0,38.666666666666664
2015-10-27 10:00:00,3.0,35.0,38.0,35.0,21.29999924,76.0,1009.299988,25.89999962,NE,0.600000024,0.0,0.0,36.0
2015-10-27 11:00:00,3.0,43.0,40.0,43.0,20.89999962,70.0,1008.900024,26.89999962,SW,0.699999988,0.0,0.0,42.0
2015-10-27 12:00:00,3.0,53.0,55.0,53.0,21.89999962,73.0,1008.0,27.20000076,NW,1.899999976,0.0,0.0,53.666666666666664
2015-10-27 13:00:00,3.0,69.0,66.0,69.0,21.5,78.0,1007.299988,25.70000076,NW,3.999999881,0.100000001,0.100000001,68.0
2015-10-27 14:00:00,3.0,89.0,69.0,89.0,22.70000076,76.0,1006.400024,27.39999962,NE,3.200000048,0.0,0.0,82.33333333333333
2015-10-27 15:00:00,3.0,67.0,64.0,67.0,22.10000038,73.0,1005.700012,27.39999962,NE,6.700000048,0.0,0.0,66.0
2015-10-27 16:00:00,3.0,52.0,69.0,52.0,21.5,71.0,1005.5,27.29999924,NW,2.599999905,0.0,0.0,57.666666666666664
2015-10-27 17:00:00,3.0,42.0,47.0,42.0,21.39999962,74.0,1005.700012,26.5,NW,4.599999905,0.0,0.0,43.666666666666664
2015-10-27 18:00:00,3.0,39.0,44.0,39.0,21.5,80.0,1005.799988,25.20000076,NW,6.499999881,0.0,0.0,40.666666666666664
2015-10-27 19:00:00,3.0,45.0,45.0,45.0,21.60000038,86.0,1006.599976,24.10000038,NE,1.399999976,0.0,0.0,45.0
2015-10-27 20:00:00,3.0,51.0,56.0,51.0,21.29999924,88.0,1007.099976,23.5,NW,2.099999905,0.0,0.0,52.666666666666664
2015-10-27 21:00:00,3.0,53.0,47.0,53.0,21.20000076,88.0,1007.599976,23.39999962,NW,3.799999953,0.0,0.0,51.0
2015-10-27 22:00:00,3.0,49.0,46.0,49.0,21.20000076,90.0,1008.099976,23.0,NW,5.500000001,0.0,0.0,48.0
2015-10-27 23:00:00,3.0,44.0,42.0,44.0,20.89999962,89.0,1008.200012,22.89999962,NW,6.899999977,0.0,0.0,43.333333333333336
2015-10-28 00:00:00,3.0,46.0,49.0,46.0,21.0,91.0,1008.200012,22.60000038,NW,8.399999977,0.0,0.0,47.0
2015-10-28 01:00:00,3.0,42.0,43.0,42.0,20.79999924,91.0,1008.0,22.39999962,NW,9.799999953,0.0,0.0,42.333333333333336
2015-10-28 02:00:00,3.0,48.0,48.0,48.0,20.70000076,92.0,1007.799988,22.10000038,NW,11.89999986,0.0,0.0,48.0
2015-10-28 03:00:00,3.0,45.0,49.0,45.0,20.70000076,91.0,1007.900024,22.29999924,NW,13.49999988,0.0,0.0,46.333333333333336
2015-10-28 04:00:00,3.0,56.0,48.0,56.0,20.60000038,91.0,1007.900024,22.20000076,NW,15.19999993,0.0,0.0,53.333333333333336
2015-10-28 05:00:00,3.0,50.0,55.0,50.0,20.5,91.0,1008.200012,22.10000038,NW,16.49999988,0.0,0.0,51.666666666666664
2015-10-28 06:00:00,3.0,54.0,57.0,54.0,20.70000076,91.0,1008.599976,22.29999924,NE,1.399999976,0.0,0.0,55.0
2015-10-28 07:00:00,3.0,54.0,59.0,54.0,20.60000038,92.0,1009.299988,22.0,NW,1.399999976,0.0,0.0,55.666666666666664
2015-10-28 08:00:00,3.0,59.0,62.0,59.0,21.5,90.0,1009.900024,23.29999924,NW,2.699999928,0.0,0.0,60.0
2015-10-28 09:00:00,3.0,67.0,53.0,67.0,21.20000076,78.0,1010.400024,25.39999962,NE,1.200000048,0.0,0.0,62.333333333333336
2015-10-28 10:00:00,3.0,76.0,65.0,76.0,21.29999924,69.0,1010.5,27.5,NE,3.200000048,0.0,0.0,72.33333333333333
2015-10-28 11:00:00,3.0,80.0,68.0,80.0,21.0,65.0,1010.099976,28.29999924,NE,4.5,0.0,0.0,76.0
2015-10-28 12:00:00,3.0,86.0,76.0,86.0,21.5,64.0,1009.200012,29.10000038,NE,5.399999976,0.0,0.0,82.66666666666667
2015-10-28 13:00:00,3.0,87.0,77.0,87.0,21.39999962,64.0,1008.299988,29.0,NE,7.100000024,0.0,0.0,83.66666666666667
2015-10-28 14:00:00,3.0,82.0,89.0,82.0,20.39999962,56.0,1007.200012,30.20000076,SW,1.200000048,0.0,0.0,84.33333333333333
2015-10-28 15:00:00,3.0,93.0,80.0,93.0,22.10000038,65.0,1006.5,29.39999962,NW,2.200000048,0.0,0.0,88.66666666666667
2015-10-28 16:00:00,3.0,125.0,89.0,125.0,22.0,66.0,1006.400024,29.0,NE,0.800000012,0.0,0.0,113.0
2015-10-28 17:00:00,3.0,117.0,104.0,117.0,21.39999962,67.0,1006.700012,28.20000076,SE,1.799999952,0.0,0.0,112.66666666666667
2015-10-28 18:00:00,3.0,68.0,,68.0,22.60000038,82.0,1007.099976,26.0,NE,1.799999952,0.0,0.0,68.0
2015-10-28 19:00:00,3.0,36.0,,36.0,22.20000076,76.0,1007.5,26.79999924,SE,4.0,0.0,0.0,36.0
2015-10-28 20:00:00,3.0,30.0,,30.0,21.60000038,77.0,1008.200012,26.0,SE,5.700000048,0.0,0.0,30.0
2015-10-28 21:00:00,3.0,32.0,,32.0,21.70000076,82.0,1008.700012,25.0,SE,7.700000048,0.400000006,0.400000006,32.0
2015-10-28 22:00:00,3.0,46.0,,46.0,21.20000076,80.0,1009.200012,24.89999962,SE,10.0,0.0,0.0,46.0
2015-10-28 23:00:00,3.0,44.0,,44.0,20.89999962,79.0,1009.5,24.79999924,SE,12.0,0.0,0.0,44.0
2015-10-29 00:00:00,3.0,44.0,,44.0,20.79999924,80.0,1009.5,24.5,SE,13.70000005,0.0,0.0,44.0
2015-10-29 01:00:00,3.0,55.0,,55.0,20.20000076,80.0,1009.400024,23.89999962,SE,15.5,0.0,0.0,55.0
2015-10-29 02:00:00,3.0,50.0,,50.0,20.20000076,81.0,1009.299988,23.70000076,SE,17.20000005,0.0,0.0,50.0
2015-10-29 03:00:00,3.0,52.0,,52.0,20.5,88.0,1009.299988,22.60000038,NE,0.899999976,0.0,0.0,52.0
2015-10-29 04:00:00,3.0,51.0,,51.0,20.39999962,89.0,1009.0,22.39999962,NW,1.100000024,0.0,0.0,51.0
2015-10-29 05:00:00,3.0,42.0,,42.0,20.5,91.0,1009.200012,22.10000038,NW,2.100000024,0.0,0.0,42.0
2015-10-29 06:00:00,3.0,45.0,,45.0,20.5,90.0,1009.799988,22.29999924,NE,1.100000024,0.0,0.0,45.0
2015-10-29 07:00:00,3.0,44.0,,44.0,20.5,88.0,1010.400024,22.60000038,NE,2.100000024,0.0,0.0,44.0
2015-10-29 08:00:00,3.0,45.0,50.0,45.0,20.89999962,83.0,1011.0,24.0,NE,3.899999976,0.0,0.0,46.666666666666664
2015-10-29 09:00:00,3.0,54.0,40.0,54.0,21.0,75.0,1011.599976,25.79999924,NE,5.899999976,0.0,0.0,49.333333333333336
2015-10-29 10:00:00,3.0,49.0,44.0,49.0,20.5,71.0,1011.900024,26.20000076,NE,8.199999928,0.0,0.0,47.333333333333336
2015-10-29 11:00:00,3.0,,41.0,,21.29999924,68.0,1011.5,27.79999924,NE,10.0999999,0.0,0.0,41.0
2015-10-29 12:00:00,3.0,,41.0,,19.89999962,65.0,1010.599976,27.10000038,SE,2.799999952,0.0,0.0,41.0
2015-10-29 13:00:00,3.0,,38.0,,20.29999924,64.0,1009.5,27.79999924,SE,4.5,0.0,0.0,38.0
2015-10-29 14:00:00,3.0,,42.0,,19.60000038,57.0,1008.599976,29.0,SE,7.0,0.0,0.0,42.0
2015-10-29 15:00:00,3.0,,35.0,,20.20000076,55.0,1007.900024,30.29999924,SE,9.099999905,0.0,0.0,35.0
2015-10-29 16:00:00,3.0,,31.0,,18.10000038,51.0,1008.0,29.29999924,SW,2.900000095,0.0,0.0,31.0
2015-10-29 17:00:00,3.0,,35.0,,19.29999924,58.0,1008.299988,28.39999962,SW,4.400000095,0.0,0.0,35.0
2015-10-29 18:00:00,3.0,,30.0,,19.60000038,63.0,1008.400024,27.29999924,SE,2.799999952,0.0,0.0,30.0
2015-10-29 19:00:00,3.0,,39.0,,20.39999962,77.0,1008.799988,24.79999924,NW,1.399999976,0.0,0.0,39.0
2015-10-29 20:00:00,3.0,,43.0,,21.0,85.0,1009.599976,23.70000076,NE,1.100000024,0.0,0.0,43.0
2015-10-29 21:00:00,3.0,,41.0,,20.79999924,87.0,1009.900024,23.10000038,NE,2.700000048,0.0,0.0,41.0
2015-10-29 22:00:00,3.0,40.0,41.0,40.0,20.79999924,89.0,1010.299988,22.79999924,NW,1.5,0.0,0.0,40.333333333333336
2015-10-29 23:00:00,3.0,42.0,41.0,42.0,20.79999924,90.0,1010.299988,22.60000038,NW,2.799999952,0.0,0.0,41.666666666666664
2015-10-30 00:00:00,3.0,39.0,43.0,39.0,20.89999962,91.0,1010.099976,22.5,NW,4.099999904,0.0,0.0,40.333333333333336
2015-10-30 01:00:00,3.0,48.0,39.0,48.0,20.89999962,91.0,1009.599976,22.5,NW,5.299999952,0.0,0.0,45.0
2015-10-30 02:00:00,3.0,50.0,48.0,50.0,21.10000038,92.0,1009.099976,22.5,NW,6.599999904,0.0,0.0,49.333333333333336
2015-10-30 03:00:00,3.0,47.0,48.0,47.0,20.60000038,92.0,1009.0,22.0,NW,8.099999904,0.0,0.0,47.333333333333336
2015-10-30 04:00:00,3.0,49.0,52.0,49.0,20.89999962,93.0,1008.799988,22.10000038,NW,9.699999928,0.0,0.0,50.0
