datetime,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2015-04-04 09:00:00,1,34.0,25.0,39.0,13.0,93.7,1007.0,14.0,SE,5.0,0.0,0.0,32.666666666666664
2015-04-04 10:00:00,1,35.0,25.0,36.0,14.0,93.75,1008.0,15.0,SE,9.0,0.0,0.0,32.0
2015-04-04 11:00:00,1,44.0,33.0,41.0,14.0,87.93,1006.0,16.0,SE,15.0,0.0,0.0,39.333333333333336
2015-04-04 12:00:00,1,52.0,57.0,50.0,14.0,82.52,1007.0,17.0,SW,4.0,0.0,0.0,53.0
2015-04-04 13:00:00,1,60.0,61.0,54.0,15.0,88.02,1007.0,17.0,NW,4.0,0.0,0.0,58.333333333333336
2015-04-04 14:00:00,1,72.0,58.0,69.0,15.0,88.02,1007.0,17.0,NW,7.0,0.0,0.0,66.33333333333333
2015-04-04 15:00:00,1,80.0,69.0,80.0,15.0,82.65,1008.0,18.0,NW,11.0,0.0,0.0,76.33333333333333
2015-04-04 16:00:00,1,83.0,73.0,84.0,15.0,82.65,1009.0,18.0,NW,15.0,0.0,0.0,80.0
2015-04-04 17:00:00,1,86.0,75.0,84.0,15.0,82.65,1009.0,18.0,NW,19.0,0.0,0.0,81.66666666666667
2015-04-04 18:00:00,1,104.0,94.0,97.0,14.0,77.48,1010.0,18.0,NW,24.0,0.0,0.0,98.33333333333333
2015-04-04 19:00:00,1,116.0,111.0,107.0,14.0,82.52,1011.0,17.0,NW,28.0,0.0,0.0,111.33333333333333
2015-04-04 20:00:00,1,131.0,110.0,117.0,14.0,82.52,1013.0,17.0,NW,30.0,0.0,0.0,119.33333333333333
2015-04-04 21:00:00,1,129.0,119.0,120.0,14.0,82.52,1012.0,17.0,NE,3.0,0.0,0.0,122.66666666666667
2015-04-04 22:00:00,1,127.0,116.0,121.0,14.0,87.93,1012.0,16.0,NE,7.0,0.0,0.0,121.33333333333333
2015-04-04 23:00:00,1,127.0,110.0,129.0,14.0,93.75,1013.0,15.0,NE,10.0,0.0,0.0,122.0
2015-04-05 00:00:00,1,122.0,104.0,126.0,14.0,93.75,1013.0,15.0,NW,3.0,0.0,0.0,117.33333333333333
2015-04-05 01:00:00,1,123.0,104.0,124.0,13.0,87.84,1014.0,15.0,NE,2.0,0.0,0.0,117.0
2015-04-05 02:00:00,1,126.0,87.0,122.0,14.0,93.75,1013.0,15.0,NE,5.0,0.0,0.0,111.66666666666667
2015-04-05 03:00:00,1,103.0,78.0,92.0,13.0,87.84,1013.0,15.0,NE,7.0,0.0,0.0,91.0
2015-04-05 04:00:00,1,77.0,72.0,73.0,14.0,93.75,1013.0,15.0,SE,1.0,1.3,1.3,74.0
2015-04-05 05:00:00,1,69.0,51.0,63.0,14.0,93.75,1013.0,15.0,NE,2.0,1.5,2.8,61.0
2015-04-05 06:00:00,1,47.0,33.0,46.0,14.0,100.0,1013.0,14.0,NE,6.0,0.3,3.1,42.0
2015-04-05 07:00:00,1,41.0,50.0,44.0,13.0,93.7,1012.0,14.0,NE,10.0,0.2,3.3,45.0
2015-04-05 08:00:00,1,55.0,43.0,43.0,13.0,93.7,1011.0,14.0,NE,15.0,0.9,4.2,47.0
2015-04-05 09:00:00,1,56.0,43.0,47.0,13.0,93.7,1013.0,14.0,SE,2.0,1.6,5.8,48.666666666666664
2015-04-05 10:00:00,1,48.0,46.0,40.0,13.0,93.7,1013.0,14.0,SE,6.0,0.1,5.9,44.666666666666664
2015-04-05 11:00:00,1,54.0,60.0,44.0,13.0,87.84,1013.0,15.0,NE,2.0,0.0,0.0,52.666666666666664
2015-04-05 12:00:00,1,59.0,57.0,54.0,13.0,87.84,1013.0,15.0,NE,6.0,0.0,0.0,56.666666666666664
2015-04-05 13:00:00,1,60.0,54.0,56.0,13.0,87.84,1013.0,15.0,NE,10.0,0.0,0.0,56.666666666666664
2015-04-05 14:00:00,1,46.0,44.0,64.0,13.0,93.7,1013.0,14.0,NE,15.0,0.0,0.0,51.333333333333336
2015-04-05 15:00:00,1,48.0,57.0,52.0,12.0,87.75,1011.0,14.0,NE,20.0,0.0,0.0,52.333333333333336
2015-04-05 16:00:00,1,45.0,40.0,47.0,12.0,82.27,1011.0,15.0,NE,24.0,0.0,0.0,44.0
2015-04-05 17:00:00,1,46.0,52.0,43.0,11.0,82.14,1012.0,14.0,NE,28.0,0.0,0.0,47.0
2015-04-05 18:00:00,1,43.0,46.0,49.0,11.0,87.66,1012.0,13.0,NE,34.0,0.0,0.0,46.0
2015-04-05 19:00:00,1,28.0,30.0,38.0,11.0,93.6,1014.0,12.0,NE,39.0,0.0,0.0,32.0
2015-04-05 20:00:00,1,19.0,25.0,21.0,11.0,93.6,1015.0,12.0,NE,44.0,0.1,0.1,21.666666666666668
2015-04-05 21:00:00,1,14.0,22.0,20.0,10.0,93.55,1016.0,11.0,NE,50.0,0.0,0.0,18.666666666666668
2015-04-05 22:00:00,1,18.0,18.0,13.0,10.0,93.55,1016.0,11.0,NE,54.0,9.0,9.0,16.333333333333332
2015-04-05 23:00:00,1,13.0,6.0,13.0,11.0,100.0,1015.0,11.0,NE,58.0,3.0,12.0,10.666666666666666
2015-04-06 00:00:00,1,19.0,19.0,22.0,11.0,100.0,1016.0,11.0,NE,61.0,1.4,13.4,20.0
2015-04-06 01:00:00,1,9.0,8.0,14.0,11.0,100.0,1016.0,11.0,NW,5.0,1.6,15.0,10.333333333333334
2015-04-06 02:00:00,1,10.0,8.0,18.0,11.0,100.0,1014.0,11.0,NE,5.0,1.2,16.2,12.0
2015-04-06 10:00:00,1,23.0,25.0,20.0,10.0,93.55,1020.0,11.0,NE,6.0,0.0,0.0,22.666666666666668
2015-04-06 11:00:00,1,23.0,19.0,28.0,9.0,87.47,1019.0,11.0,NE,14.0,0.0,0.0,23.333333333333332
2015-04-06 12:00:00,1,22.0,24.0,23.0,9.0,87.47,1020.0,11.0,NE,20.0,0.0,0.0,23.0
2015-04-06 13:00:00,1,20.0,23.0,20.0,9.0,81.88,1019.0,12.0,NE,26.0,0.0,0.0,21.0
2015-04-06 14:00:00,1,15.0,20.0,16.0,10.0,87.57,1020.0,12.0,NE,31.0,0.0,0.0,17.0
2015-04-06 15:00:00,1,23.0,15.0,16.0,10.0,87.57,1020.0,12.0,NE,37.0,0.9,0.9,18.0
2015-04-06 16:00:00,1,21.0,25.0,23.0,10.0,93.55,1021.0,11.0,NE,43.0,0.4,1.3,23.0
2015-04-06 17:00:00,1,22.0,40.0,27.0,10.0,93.55,1021.0,11.0,NE,50.0,1.8,3.1,29.666666666666668
2015-04-06 18:00:00,1,34.0,47.0,16.0,9.0,87.47,1022.0,11.0,NE,55.0,2.0,5.1,32.333333333333336
2015-04-06 19:00:00,1,40.0,43.0,24.0,9.0,93.5,1023.0,10.0,NE,61.0,0.3,5.4,35.666666666666664
2015-04-06 20:00:00,1,29.0,36.0,31.0,9.0,93.5,1024.0,10.0,NE,67.0,0.0,0.0,32.0
2015-04-06 21:00:00,1,28.0,36.0,26.0,9.0,93.5,1024.0,10.0,NE,73.0,0.2,0.2,30.0
2015-04-06 22:00:00,1,31.0,38.0,29.0,8.0,87.38,1025.0,10.0,NE,80.0,0.1,0.3,32.666666666666664
2015-04-06 23:00:00,1,31.0,35.0,29.0,8.0,93.45,1025.0,9.0,NE,86.0,1.0,1.3,31.666666666666668
2015-04-07 00:00:00,1,30.0,32.0,34.0,7.0,87.28,1025.0,9.0,NE,92.0,1.3,2.6,32.0
2015-04-07 01:00:00,1,22.0,28.0,30.0,7.0,93.4,1026.0,8.0,NE,98.0,1.7,4.3,26.666666666666668
2015-04-07 02:00:00,1,22.0,18.0,30.0,7.0,93.4,1025.0,8.0,NE,103.0,0.8,5.1,23.333333333333332
2015-04-07 03:00:00,1,21.0,22.0,22.0,6.0,87.19,1025.0,8.0,NE,110.0,0.0,0.0,21.666666666666668
2015-04-07 04:00:00,1,18.0,25.0,22.0,5.0,81.34,1025.0,8.0,NE,116.0,0.0,0.0,21.666666666666668
2015-04-07 05:00:00,1,19.0,20.0,23.0,5.0,81.34,1025.0,8.0,NE,122.0,0.0,0.0,20.666666666666668
2015-04-07 06:00:00,1,12.0,19.0,19.0,4.0,75.84,1025.0,8.0,NE,128.0,0.0,0.0,16.666666666666668
2015-04-07 07:00:00,1,22.0,29.0,14.0,4.0,75.84,1026.0,8.0,NE,133.0,0.0,0.0,21.666666666666668
2015-04-07 08:00:00,1,23.0,31.0,20.0,4.0,75.84,1026.0,8.0,NE,139.0,0.0,0.0,24.666666666666668
2015-04-07 09:00:00,1,20.0,33.0,24.0,4.0,75.84,1027.0,8.0,NE,146.0,0.0,0.0,25.666666666666668
2015-04-07 10:00:00,1,19.0,27.0,23.0,3.0,66.05,1027.0,9.0,NE,154.0,0.0,0.0,23.0
2015-04-07 11:00:00,1,15.0,27.0,23.0,4.0,70.88,1027.0,9.0,NE,161.0,0.2,0.2,21.666666666666668
2015-04-07 12:00:00,1,24.0,,23.0,5.0,76.01,1027.0,9.0,NE,166.0,0.1,0.3,23.5
2015-04-07 13:00:00,1,29.0,33.0,26.0,5.0,81.34,1028.0,8.0,NE,172.0,1.3,1.6,29.333333333333332
2015-04-07 14:00:00,1,24.0,27.0,28.0,5.0,81.34,1027.0,8.0,NE,178.0,1.6,3.2,26.333333333333332
2015-04-07 15:00:00,1,23.0,18.0,22.0,5.0,81.34,1026.0,8.0,NE,184.0,0.7,3.9,21.0
2015-04-07 16:00:00,1,18.0,27.0,17.0,4.0,81.2,1026.0,7.0,NE,189.0,0.3,4.2,20.666666666666668
2015-04-07 17:00:00,1,22.0,20.0,21.0,4.0,81.2,1028.0,7.0,NE,195.0,1.3,5.5,21.0
2015-04-07 18:00:00,1,20.0,23.0,22.0,3.0,81.06,1028.0,6.0,NE,201.0,1.2,6.7,21.666666666666668
2015-04-07 19:00:00,1,16.0,20.0,18.0,4.0,86.99,1029.0,6.0,NE,209.0,1.4,8.1,18.0
2015-04-07 21:00:00,1,12.0,16.0,13.0,4.0,86.99,1030.0,6.0,NE,219.0,0.0,0.0,13.666666666666666
2015-04-07 22:00:00,1,19.0,24.0,18.0,4.0,86.99,1030.0,6.0,NW,3.0,0.0,0.0,20.333333333333332
2015-04-07 23:00:00,1,20.0,27.0,24.0,3.0,86.89,1030.0,5.0,NW,7.0,0.0,0.0,23.666666666666668
2015-04-08 00:00:00,1,29.0,40.0,32.0,3.0,86.89,1030.0,5.0,NW,12.0,0.0,0.0,33.666666666666664
2015-04-08 01:00:00,1,37.0,39.0,39.0,3.0,86.89,1029.0,5.0,NW,16.0,0.0,0.0,38.333333333333336
2015-04-08 02:00:00,1,37.0,41.0,45.0,3.0,86.89,1029.0,5.0,NW,20.0,0.0,0.0,41.0
2015-04-08 03:00:00,1,37.0,42.0,44.0,3.0,86.89,1029.0,5.0,NW,23.0,0.0,0.0,41.0
2015-04-08 04:00:00,1,35.0,30.0,40.0,3.0,86.89,1029.0,5.0,NW,27.0,0.0,0.0,35.0
2015-04-08 05:00:00,1,27.0,30.0,31.0,3.0,81.06,1028.0,6.0,NW,31.0,0.0,0.0,29.333333333333332
2015-04-08 06:00:00,1,22.0,24.0,24.0,3.0,81.06,1028.0,6.0,NW,35.0,0.0,0.0,23.333333333333332
2015-04-08 07:00:00,1,24.0,31.0,24.0,3.0,75.67,1029.0,7.0,NW,39.0,0.0,0.0,26.333333333333332
2015-04-08 08:00:00,1,26.0,27.0,24.0,3.0,75.67,1029.0,7.0,NW,44.0,0.0,0.0,25.666666666666668
2015-04-08 09:00:00,1,24.0,28.0,23.0,4.0,66.27,1029.0,10.0,NE,5.0,0.0,0.0,25.0
2015-04-08 10:00:00,1,31.0,36.0,29.0,3.0,61.76,1029.0,10.0,NE,10.0,0.0,0.0,32.0
2015-04-08 11:00:00,1,33.0,30.0,32.0,2.0,53.81,1029.0,11.0,NE,15.0,0.0,0.0,31.666666666666668
2015-04-08 12:00:00,1,32.0,28.0,35.0,1.0,50.08,1028.0,11.0,NE,19.0,0.0,0.0,31.666666666666668
2015-04-08 13:00:00,1,29.0,,23.0,2.0,50.36,1027.0,12.0,NE,23.0,0.0,0.0,26.0
2015-04-08 14:00:00,1,31.0,,27.0,1.0,46.88,1027.0,12.0,NE,28.0,0.0,0.0,29.0
2015-04-08 15:00:00,1,31.0,,30.0,2.0,47.17,1026.0,13.0,NW,3.0,0.0,0.0,30.5
2015-04-08 16:00:00,1,29.0,,29.0,1.0,46.88,1025.0,12.0,NE,3.0,0.0,0.0,29.0
2015-04-08 17:00:00,1,29.0,,27.0,2.0,53.81,1025.0,11.0,NE,7.0,0.0,0.0,28.0
2015-04-08 18:00:00,1,25.0,,34.0,1.0,50.08,1025.0,11.0,NE,11.0,0.0,0.0,29.5
2015-04-08 19:00:00,1,22.0,,31.0,1.0,53.53,1025.0,10.0,NE,15.0,0.0,0.0,26.5
2015-04-08 20:00:00,1,22.0,,30.0,2.0,57.51,1026.0,10.0,NE,19.0,0.0,0.0,26.0
2015-04-08 21:00:00,1,25.0,,23.0,3.0,66.05,1026.0,9.0,NE,23.0,0.0,0.0,24.0
2015-04-08 22:00:00,1,19.0,,21.0,2.0,61.51,1026.0,9.0,NE,25.0,0.0,0.0,20.0
2015-04-08 23:00:00,1,16.0,24.0,17.0,1.0,61.26,1026.0,8.0,NE,27.0,0.0,0.0,19.0
2015-04-09 00:00:00,1,20.0,21.0,22.0,1.0,61.26,1026.0,8.0,NE,29.0,0.0,0.0,21.0
2015-04-09 01:00:00,1,20.0,,22.0,2.0,65.82,1026.0,8.0,NE,31.0,0.0,0.0,21.0
2015-04-09 02:00:00,1,19.0,,20.0,2.0,65.82,1025.0,8.0,NE,33.0,0.0,0.0,19.5
2015-04-09 03:00:00,1,24.0,,21.0,3.0,75.67,1025.0,7.0,NE,34.0,0.0,0.0,22.5
2015-04-09 04:00:00,1,23.0,,21.0,3.0,81.06,1024.0,6.0,NE,35.0,0.0,0.0,22.0
2015-04-09 05:00:00,1,25.0,,24.0,3.0,81.06,1024.0,6.0,NE,36.0,0.0,0.0,24.5
2015-04-09 06:00:00,1,27.0,22.0,28.0,3.0,81.06,1024.0,6.0,NE,37.0,0.0,0.0,25.666666666666668
2015-04-09 07:00:00,1,22.0,,26.0,4.0,70.88,1024.0,9.0,NE,38.0,0.0,0.0,24.0
2015-04-09 08:00:00,1,19.0,,23.0,3.0,61.76,1025.0,10.0,SE,2.0,0.0,0.0,21.0
2015-04-09 09:00:00,1,22.0,,24.0,1.0,46.88,1024.0,12.0,NE,3.0,0.0,0.0,23.0
2015-04-09 10:00:00,1,20.0,,26.0,1.0,46.88,1025.0,12.0,SE,5.0,0.0,0.0,23.0
2015-04-09 11:00:00,1,25.0,,23.0,0.0,38.26,1024.0,14.0,SE,8.0,0.0,0.0,24.0
2015-04-09 12:00:00,1,21.0,24.0,24.0,3.0,44.49,1024.0,15.0,SE,11.0,0.0,0.0,23.0
2015-04-09 13:00:00,1,21.0,,28.0,2.0,41.43,1022.0,15.0,cv,2.0,0.0,0.0,24.5
2015-04-09 14:00:00,1,26.0,,29.0,3.0,41.73,1022.0,16.0,cv,5.0,0.0,0.0,27.5
2015-04-09 15:00:00,1,27.0,,25.0,3.0,44.49,1021.0,15.0,SE,3.0,0.0,0.0,26.0
2015-04-09 16:00:00,1,28.0,22.0,23.0,3.0,47.46,1022.0,14.0,SE,7.0,0.0,0.0,24.333333333333332
2015-04-09 17:00:00,1,30.0,,25.0,2.0,44.2,1022.0,14.0,SE,11.0,0.0,0.0,27.5
2015-04-09 18:00:00,1,34.0,,36.0,6.0,62.48,1022.0,13.0,SW,4.0,0.0,0.0,35.0
2015-04-09 19:00:00,1,40.0,,43.0,6.0,66.71,1022.0,12.0,SE,3.0,0.0,0.0,41.5
2015-04-09 20:00:00,1,37.0,,41.0,6.0,66.71,1023.0,12.0,SE,6.0,0.0,0.0,39.0
2015-04-09 21:00:00,1,39.0,,38.0,5.0,62.24,1023.0,12.0,SE,8.0,0.0,0.0,38.5
2015-04-09 22:00:00,1,40.0,38.0,38.0,5.0,62.24,1023.0,12.0,SE,10.0,0.0,0.0,38.666666666666664
2015-04-09 23:00:00,1,37.0,,44.0,6.0,66.71,1023.0,12.0,SE,12.0,0.0,0.0,40.5
2015-04-10 00:00:00,1,32.0,33.0,42.0,7.0,71.47,1023.0,12.0,SE,14.0,0.0,0.0,35.666666666666664
2015-04-10 01:00:00,1,35.0,38.0,36.0,7.0,76.35,1023.0,11.0,cv,0.0,0.0,0.0,36.333333333333336
2015-04-10 02:00:00,1,40.0,42.0,42.0,7.0,76.35,1023.0,11.0,NE,1.0,0.0,0.0,41.333333333333336
2015-04-10 03:00:00,1,48.0,,47.0,6.0,76.18,1022.0,10.0,NW,2.0,0.0,0.0,47.5
2015-04-10 04:00:00,1,48.0,37.0,53.0,6.0,76.18,1022.0,10.0,NW,4.0,0.0,0.0,46.0
2015-04-10 05:00:00,1,48.0,,56.0,7.0,81.61,1022.0,10.0,NE,2.0,0.0,0.0,52.0
2015-04-10 06:00:00,1,57.0,42.0,59.0,7.0,81.61,1022.0,10.0,NW,2.0,0.0,0.0,52.666666666666664
2015-04-10 07:00:00,1,59.0,41.0,59.0,8.0,76.52,1023.0,12.0,NE,2.0,0.0,0.0,53.0
2015-04-10 08:00:00,1,51.0,,52.0,8.0,76.52,1024.0,12.0,NW,2.0,0.0,0.0,51.5
2015-04-10 09:00:00,1,49.0,,53.0,7.0,58.79,1024.0,15.0,NE,3.0,0.0,0.0,51.0
2015-04-10 10:00:00,1,48.0,,53.0,6.0,54.88,1024.0,15.0,NE,7.0,0.0,0.0,50.5
2015-04-10 11:00:00,1,52.0,,54.0,6.0,51.48,1023.0,16.0,NW,4.0,0.0,0.0,53.0
2015-04-10 12:00:00,1,57.0,,57.0,5.0,45.07,1023.0,17.0,NE,4.0,0.0,0.0,57.0
2015-04-10 13:00:00,1,57.0,,59.0,6.0,48.31,1023.0,17.0,NE,7.0,0.0,0.0,58.0
2015-04-10 14:00:00,1,54.0,,55.0,4.0,42.02,1022.0,17.0,NE,11.0,0.0,0.0,54.5
2015-04-10 15:00:00,1,45.0,,48.0,5.0,42.32,1022.0,18.0,NE,13.0,0.0,0.0,46.5
2015-04-10 21:00:00,1,38.0,,37.0,6.0,66.71,1024.0,12.0,NE,37.0,0.0,0.0,37.5
2015-04-10 22:00:00,1,38.0,,37.0,3.0,54.08,1024.0,12.0,NE,40.0,0.0,0.0,37.5
2015-04-11 00:00:00,1,43.0,,39.0,5.0,66.49,1025.0,11.0,SE,4.0,0.0,0.0,41.0
2015-04-11 04:00:00,1,48.0,,52.0,6.0,87.19,1024.0,8.0,NE,6.0,0.0,0.0,50.0
2015-04-11 06:00:00,1,40.0,42.0,42.0,6.0,87.19,1025.0,8.0,cv,0.0,0.0,0.0,41.333333333333336
2015-04-11 08:00:00,1,33.0,32.0,32.0,8.0,67.15,1025.0,14.0,NE,1.0,0.0,0.0,32.333333333333336
2015-04-11 09:00:00,1,28.0,28.0,26.0,2.0,41.43,1025.0,15.0,NE,4.0,0.0,0.0,27.333333333333332
2015-04-11 10:00:00,1,28.0,,25.0,2.0,36.47,1026.0,17.0,NE,9.0,0.0,0.0,26.5
2015-04-11 11:00:00,1,29.0,27.0,21.0,1.0,31.87,1025.0,18.0,NE,14.0,0.0,0.0,25.666666666666668
2015-04-11 12:00:00,1,31.0,27.0,25.0,2.0,32.17,1024.0,19.0,SE,4.0,0.0,0.0,27.666666666666668
2015-04-11 13:00:00,1,31.0,38.0,35.0,2.0,32.17,1024.0,19.0,SE,9.0,0.0,0.0,34.666666666666664
2015-04-11 14:00:00,1,39.0,44.0,41.0,5.0,39.75,1023.0,19.0,SE,13.0,0.0,0.0,41.333333333333336
2015-04-11 15:00:00,1,43.0,46.0,43.0,4.0,34.83,1022.0,20.0,NE,4.0,0.0,0.0,44.0
2015-04-11 16:00:00,1,49.0,,48.0,5.0,39.75,1022.0,19.0,SE,4.0,0.0,0.0,48.5
2015-04-11 17:00:00,1,45.0,,50.0,4.0,39.46,1023.0,18.0,NE,5.0,0.0,0.0,47.5
2015-04-11 18:00:00,1,45.0,,50.0,4.0,42.02,1023.0,17.0,NE,9.0,0.0,0.0,47.5
2015-04-11 19:00:00,1,54.0,,49.0,4.0,44.78,1023.0,16.0,SE,4.0,0.0,0.0,51.5
2015-04-11 20:00:00,1,67.0,,60.0,4.0,47.74,1024.0,15.0,NE,4.0,0.0,0.0,63.5
2015-04-11 21:00:00,1,65.0,,63.0,8.0,67.15,1024.0,14.0,SE,4.0,0.0,0.0,64.0
2015-04-11 22:00:00,1,64.0,,67.0,8.0,71.66,1024.0,13.0,SE,9.0,0.0,0.0,65.5
2015-04-11 23:00:00,1,61.0,,69.0,8.0,71.66,1024.0,13.0,SE,12.0,0.0,0.0,65.0
2015-04-12 00:00:00,1,62.0,,,8.0,71.66,1023.0,13.0,SE,16.0,0.0,0.0,62.0
2015-04-12 01:00:00,1,61.0,,68.0,8.0,71.66,1023.0,13.0,SE,19.0,0.0,0.0,64.5
2015-04-12 02:00:00,1,57.0,,67.0,8.0,71.66,1022.0,13.0,SE,23.0,0.0,0.0,62.0
2015-04-12 03:00:00,1,54.0,,64.0,8.0,71.66,1021.0,13.0,SE,26.0,0.0,0.0,59.0
2015-04-12 04:00:00,1,48.0,51.0,59.0,6.0,62.48,1020.0,13.0,SE,30.0,0.0,0.0,52.666666666666664
2015-04-12 05:00:00,1,47.0,56.0,64.0,7.0,66.93,1020.0,13.0,SE,34.0,0.0,0.0,55.666666666666664
2015-04-12 06:00:00,1,51.0,,66.0,8.0,71.66,1020.0,13.0,SE,37.0,0.0,0.0,58.5
2015-04-12 07:00:00,1,51.0,54.0,60.0,9.0,76.68,1020.0,13.0,SE,41.0,0.0,0.0,55.0
2015-04-12 08:00:00,1,50.0,44.0,57.0,10.0,72.04,1020.0,15.0,SE,45.0,0.0,0.0,50.333333333333336
2015-04-12 09:00:00,1,49.0,43.0,55.0,10.0,67.57,1020.0,16.0,SE,49.0,0.0,0.0,49.0
2015-04-12 10:00:00,1,48.0,38.0,54.0,10.0,63.41,1020.0,17.0,SE,52.0,0.0,0.0,46.666666666666664
2015-04-12 11:00:00,1,56.0,49.0,48.0,8.0,48.87,1020.0,19.0,SE,56.0,0.0,0.0,51.0
2015-04-12 12:00:00,1,50.0,37.0,42.0,7.0,42.9,1019.0,20.0,SE,61.0,0.0,0.0,43.0
2015-04-12 13:00:00,1,43.0,,44.0,7.0,40.34,1018.0,21.0,SE,65.0,0.0,0.0,43.5
2015-04-12 14:00:00,1,47.0,,43.0,6.0,37.65,1017.0,21.0,SW,4.0,0.0,0.0,45.0
2015-04-12 15:00:00,1,48.0,,42.0,6.0,35.42,1016.0,22.0,SW,7.0,0.0,0.0,45.0
2015-04-12 16:00:00,1,47.0,42.0,42.0,6.0,37.65,1016.0,21.0,cv,2.0,0.0,0.0,43.666666666666664
2015-04-12 17:00:00,1,50.0,41.0,45.0,6.0,40.04,1016.0,20.0,SW,2.0,0.0,0.0,45.333333333333336
2015-04-12 18:00:00,1,46.0,42.0,44.0,6.0,42.61,1016.0,19.0,SE,4.0,0.0,0.0,44.0
2015-04-12 19:00:00,1,44.0,49.0,41.0,6.0,48.31,1017.0,17.0,SE,8.0,0.0,0.0,44.666666666666664
2015-04-12 20:00:00,1,50.0,45.0,47.0,7.0,55.15,1018.0,16.0,SE,11.0,0.0,0.0,47.333333333333336
2015-04-12 21:00:00,1,51.0,56.0,54.0,9.0,59.29,1020.0,17.0,NW,7.0,0.0,0.0,53.666666666666664
2015-04-12 22:00:00,1,66.0,65.0,73.0,11.0,82.14,1021.0,14.0,NW,14.0,0.0,0.0,68.0
2015-04-12 23:00:00,1,55.0,45.0,57.0,9.0,76.68,1022.0,13.0,NW,20.0,0.0,0.0,52.333333333333336
2015-04-13 00:00:00,1,43.0,,38.0,9.0,81.88,1021.0,12.0,NW,24.0,0.1,0.1,40.5
2015-04-13 01:00:00,1,43.0,42.0,42.0,9.0,81.88,1022.0,12.0,NW,29.0,0.0,0.0,42.333333333333336
2015-04-13 02:00:00,1,46.0,44.0,44.0,8.0,76.52,1021.0,12.0,NW,34.0,0.0,0.0,44.666666666666664
2015-04-13 03:00:00,1,42.0,43.0,45.0,7.0,76.35,1020.0,11.0,NW,39.0,0.0,0.0,43.333333333333336
2015-04-13 04:00:00,1,39.0,,35.0,7.0,76.35,1020.0,11.0,NW,44.0,0.0,0.0,37.0
2015-04-13 05:00:00,1,35.0,,38.0,6.0,76.18,1020.0,10.0,NW,50.0,0.0,0.0,36.5
2015-04-13 06:00:00,1,45.0,,48.0,7.0,81.61,1020.0,10.0,NW,55.0,0.0,0.0,46.5
2015-04-13 07:00:00,1,63.0,,61.0,7.0,76.35,1021.0,11.0,NW,59.0,0.0,0.0,62.0
2015-04-13 08:00:00,1,65.0,,63.0,7.0,66.93,1021.0,13.0,NW,67.0,0.0,0.0,64.0
2015-04-13 09:00:00,1,58.0,,60.0,6.0,58.54,1021.0,14.0,NW,76.0,0.0,0.0,59.0
2015-04-13 10:00:00,1,55.0,,60.0,5.0,51.2,1021.0,15.0,NW,84.0,0.0,0.0,57.5
2015-04-13 11:00:00,1,60.0,,59.0,3.0,44.49,1020.0,15.0,NW,92.0,0.0,0.0,59.5
2015-04-13 12:00:00,1,53.0,,48.0,1.0,38.56,1020.0,15.0,NW,102.0,0.0,0.0,50.5
2015-04-13 13:00:00,1,49.0,,42.0,1.0,36.17,1019.0,16.0,NW,112.0,0.0,0.0,45.5
2015-04-13 14:00:00,1,43.0,,35.0,-2.0,33.05,1019.0,14.0,NW,121.0,0.0,0.0,39.0
2015-04-13 15:00:00,1,40.0,,34.0,0.0,35.87,1017.0,15.0,NW,128.0,0.0,0.0,37.0
2015-04-13 16:00:00,1,37.0,,32.0,-2.0,30.98,1017.0,15.0,NW,137.0,0.0,0.0,34.5
2015-04-13 17:00:00,1,36.0,38.0,33.0,-2.0,33.05,1017.0,14.0,NW,148.0,0.0,0.0,35.666666666666664
2015-04-13 18:00:00,1,36.0,36.0,33.0,0.0,40.84,1017.0,13.0,NW,153.0,0.0,0.0,35.0
2015-04-13 19:00:00,1,39.0,36.0,34.0,-1.0,40.54,1017.0,12.0,NW,159.0,0.0,0.0,36.333333333333336
2015-04-13 20:00:00,1,42.0,41.0,40.0,1.0,53.53,1018.0,10.0,NW,167.0,0.0,0.0,41.0
2015-04-13 21:00:00,1,41.0,46.0,38.0,2.0,57.51,1018.0,10.0,NW,172.0,0.1,0.1,41.666666666666664
2015-04-13 22:00:00,1,45.0,37.0,41.0,4.0,70.88,1018.0,9.0,NW,178.0,0.0,0.0,41.0
2015-04-13 23:00:00,1,51.0,55.0,48.0,2.0,61.51,1017.0,9.0,NW,186.0,0.1,0.1,51.333333333333336
2015-04-14 00:00:00,1,51.0,63.0,,3.0,66.05,1016.0,9.0,NW,192.0,0.0,0.0,57.0
2015-04-14 01:00:00,1,52.0,59.0,50.0,3.0,66.05,1015.0,9.0,NW,198.0,0.0,0.0,53.666666666666664
2015-04-14 02:00:00,1,47.0,47.0,41.0,4.0,70.88,1015.0,9.0,NW,205.0,0.0,0.0,45.0
2015-04-14 03:00:00,1,48.0,47.0,37.0,5.0,81.34,1014.0,8.0,NW,213.0,0.5,0.5,44.0
2015-04-14 04:00:00,1,41.0,47.0,38.0,5.0,87.09,1014.0,7.0,NW,220.0,0.6,1.1,42.0
2015-04-14 05:00:00,1,40.0,42.0,34.0,5.0,87.09,1014.0,7.0,NW,227.0,0.1,1.2,38.666666666666664
