datetime,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2015-02-09 08:00:00,4,114.0,117.0,149.0,2.0,75.49,1026.0,6.0,cv,1.0,0.0,0.0,126.66666666666667
2015-02-09 09:00:00,4,117.0,138.0,164.0,2.0,75.49,1027.0,6.0,NW,2.0,0.0,0.0,139.66666666666666
2015-02-09 10:00:00,4,99.0,153.0,170.0,2.0,70.47,1027.0,7.0,cv,1.0,0.0,0.0,140.66666666666666
2015-02-09 11:00:00,4,105.0,169.0,167.0,2.0,70.47,1027.0,7.0,NW,1.0,0.0,0.0,147.0
2015-02-09 12:00:00,4,112.0,142.0,153.0,3.0,70.67,1027.0,8.0,cv,1.0,0.0,0.0,135.66666666666666
2015-02-09 13:00:00,4,122.0,132.0,157.0,2.0,65.82,1026.0,8.0,cv,2.0,0.0,0.0,137.0
2015-02-09 14:00:00,4,131.0,134.0,144.0,3.0,66.05,1024.0,9.0,NE,2.0,0.0,0.0,136.33333333333334
2015-02-09 15:00:00,4,128.0,142.0,149.0,2.0,61.51,1024.0,9.0,NE,4.0,0.0,0.0,139.66666666666666
2015-02-09 16:00:00,4,128.0,148.0,155.0,2.0,61.51,1023.0,9.0,cv,1.0,0.0,0.0,143.66666666666666
2015-02-09 17:00:00,4,124.0,145.0,150.0,3.0,66.05,1023.0,9.0,cv,2.0,0.0,0.0,139.66666666666666
2015-02-09 19:00:00,4,126.0,149.0,155.0,3.0,70.67,1024.0,8.0,cv,4.0,0.0,0.0,143.33333333333334
2015-02-09 20:00:00,4,131.0,157.0,158.0,3.0,70.67,1025.0,8.0,NW,1.0,0.0,0.0,148.66666666666666
2015-02-09 22:00:00,4,132.0,156.0,169.0,3.0,70.67,1025.0,8.0,cv,0.0,0.0,0.0,152.33333333333334
2015-02-09 23:00:00,4,133.0,138.0,150.0,3.0,75.67,1026.0,7.0,cv,0.0,0.0,0.0,140.33333333333334
2015-02-10 00:00:00,4,134.0,121.0,128.0,3.0,75.67,1025.0,7.0,cv,0.0,0.0,0.0,127.66666666666667
2015-02-10 01:00:00,4,139.0,122.0,114.0,3.0,75.67,1025.0,7.0,SW,1.0,0.0,0.0,125.0
2015-02-10 02:00:00,4,138.0,109.0,108.0,4.0,86.99,1024.0,6.0,SW,2.0,0.0,0.0,118.33333333333333
2015-02-10 03:00:00,4,150.0,105.0,126.0,4.0,86.99,1024.0,6.0,cv,0.0,0.0,0.0,127.0
2015-02-10 04:00:00,4,154.0,104.0,156.0,3.0,81.06,1023.0,6.0,cv,0.0,0.0,0.0,138.0
2015-02-10 05:00:00,4,148.0,104.0,130.0,4.0,86.99,1023.0,6.0,cv,0.0,0.0,0.0,127.33333333333333
2015-02-10 06:00:00,4,130.0,110.0,122.0,4.0,86.99,1022.0,6.0,cv,0.0,0.0,0.0,120.66666666666667
2015-02-10 07:00:00,4,114.0,117.0,136.0,4.0,81.2,1023.0,7.0,cv,0.0,0.0,0.0,122.33333333333333
2015-02-10 08:00:00,4,111.0,118.0,137.0,3.0,75.67,1023.0,7.0,cv,0.0,0.0,0.0,122.0
2015-02-10 09:00:00,4,118.0,112.0,139.0,4.0,81.2,1024.0,7.0,cv,0.0,0.0,0.0,123.0
2015-02-10 10:00:00,4,123.0,119.0,143.0,4.0,75.84,1024.0,8.0,cv,0.0,0.0,0.0,128.33333333333334
2015-02-10 11:00:00,4,130.0,135.0,150.0,4.0,70.88,1024.0,9.0,cv,0.0,0.0,0.0,138.33333333333334
2015-02-10 12:00:00,4,129.0,144.0,164.0,4.0,66.27,1024.0,10.0,cv,0.0,0.0,0.0,145.66666666666666
2015-02-10 13:00:00,4,146.0,171.0,175.0,3.0,61.76,1022.0,10.0,cv,0.0,0.0,0.0,164.0
2015-02-10 14:00:00,4,133.0,182.0,204.0,2.0,53.81,1021.0,11.0,NE,2.0,0.0,0.0,173.0
2015-02-10 15:00:00,4,130.0,182.0,172.0,2.0,53.81,1020.0,11.0,cv,2.0,0.0,0.0,161.33333333333334
2015-02-10 16:00:00,4,128.0,155.0,173.0,2.0,50.36,1020.0,12.0,cv,3.0,0.0,0.0,152.0
2015-02-10 17:00:00,4,122.0,156.0,176.0,2.0,53.81,1020.0,11.0,cv,4.0,0.0,0.0,151.33333333333334
2015-02-10 18:00:00,4,136.0,153.0,184.0,2.0,53.81,1020.0,11.0,cv,5.0,0.0,0.0,157.66666666666666
2015-02-10 19:00:00,4,144.0,152.0,185.0,3.0,66.05,1021.0,9.0,SW,2.0,0.0,0.0,160.33333333333334
2015-02-10 20:00:00,4,142.0,152.0,191.0,3.0,70.67,1022.0,8.0,SW,3.0,0.0,0.0,161.66666666666666
2015-02-10 22:00:00,4,152.0,164.0,208.0,3.0,70.67,1023.0,8.0,SW,7.0,0.0,0.0,174.66666666666666
2015-02-10 23:00:00,4,145.0,167.0,215.0,3.0,70.67,1023.0,8.0,SW,9.0,0.0,0.0,175.66666666666666
2015-02-11 00:00:00,4,164.0,166.0,211.0,3.0,70.67,1023.0,8.0,SW,12.0,0.0,0.0,180.33333333333334
2015-02-11 01:00:00,4,182.0,171.0,209.0,3.0,75.67,1023.0,7.0,SW,14.0,0.0,0.0,187.33333333333334
2015-02-11 02:00:00,4,178.0,169.0,215.0,2.0,75.49,1023.0,6.0,SW,15.0,0.0,0.0,187.33333333333334
2015-02-11 03:00:00,4,180.0,156.0,208.0,2.0,86.79,1022.0,4.0,SE,2.0,0.0,0.0,181.33333333333334
2015-02-11 04:00:00,4,170.0,147.0,201.0,2.0,86.79,1023.0,4.0,cv,0.0,0.0,0.0,172.66666666666666
2015-02-11 05:00:00,4,164.0,140.0,205.0,2.0,93.13,1023.0,3.0,cv,0.0,0.0,0.0,169.66666666666666
2015-02-11 06:00:00,4,157.0,144.0,206.0,2.0,86.79,1023.0,4.0,cv,0.0,0.0,0.0,169.0
2015-02-11 07:00:00,4,160.0,140.0,196.0,2.0,93.13,1023.0,3.0,cv,0.0,0.0,0.0,165.33333333333334
2015-02-11 08:00:00,4,169.0,139.0,201.0,1.0,93.08,1024.0,2.0,cv,0.0,0.0,0.0,169.66666666666666
2015-02-11 09:00:00,4,183.0,159.0,199.0,2.0,93.13,1024.0,3.0,cv,1.0,0.0,0.0,180.33333333333334
2015-02-11 10:00:00,4,168.0,175.0,198.0,2.0,86.79,1024.0,4.0,SW,2.0,0.0,0.0,180.33333333333334
2015-02-11 11:00:00,4,151.0,173.0,173.0,4.0,86.99,1024.0,6.0,cv,1.0,0.0,0.0,165.66666666666666
2015-02-11 12:00:00,4,143.0,148.0,165.0,4.0,58.03,1023.0,12.0,cv,2.0,0.0,0.0,152.0
2015-02-11 13:00:00,4,119.0,119.0,127.0,3.0,47.46,1021.0,14.0,SW,3.0,0.0,0.0,121.66666666666667
2015-02-11 14:00:00,4,101.0,111.0,120.0,2.0,41.43,1020.0,15.0,cv,3.0,0.0,0.0,110.66666666666667
2015-02-11 15:00:00,4,99.0,100.0,113.0,1.0,33.95,1019.0,17.0,cv,5.0,0.0,0.0,104.0
2015-02-11 16:00:00,4,92.0,95.0,114.0,-1.0,29.35,1018.0,17.0,SE,3.0,0.0,0.0,100.33333333333333
2015-02-11 17:00:00,4,91.0,76.0,92.0,1.0,33.95,1018.0,17.0,NE,2.0,0.0,0.0,86.33333333333333
2015-02-11 18:00:00,4,80.0,80.0,87.0,1.0,36.17,1018.0,16.0,cv,2.0,0.0,0.0,82.33333333333333
2015-02-11 19:00:00,4,81.0,87.0,112.0,0.0,38.26,1019.0,14.0,SE,2.0,0.0,0.0,93.33333333333333
2015-02-11 20:00:00,4,84.0,95.0,122.0,1.0,41.14,1020.0,14.0,NE,2.0,0.0,0.0,100.33333333333333
2015-02-11 21:00:00,4,86.0,92.0,118.0,1.0,43.9,1020.0,13.0,cv,1.0,0.0,0.0,98.66666666666667
2015-02-11 22:00:00,4,92.0,96.0,116.0,2.0,70.47,1021.0,7.0,cv,1.0,0.0,0.0,101.33333333333333
2015-02-11 23:00:00,4,96.0,96.0,137.0,3.0,75.67,1021.0,7.0,cv,2.0,0.0,0.0,109.66666666666667
2015-02-12 00:00:00,4,103.0,100.0,170.0,3.0,81.06,1021.0,6.0,cv,2.0,0.0,0.0,124.33333333333333
2015-02-12 01:00:00,4,113.0,96.0,147.0,2.0,80.92,1021.0,5.0,cv,2.0,0.0,0.0,118.66666666666667
2015-02-12 02:00:00,4,119.0,93.0,143.0,3.0,86.89,1020.0,5.0,cv,2.0,0.0,0.0,118.33333333333333
2015-02-12 03:00:00,4,117.0,97.0,138.0,2.0,86.79,1019.0,4.0,cv,2.0,0.0,0.0,117.33333333333333
2015-02-12 04:00:00,4,114.0,100.0,139.0,2.0,86.79,1019.0,4.0,cv,2.0,0.0,0.0,117.66666666666667
2015-02-12 05:00:00,4,117.0,103.0,143.0,1.0,86.68,1018.0,3.0,cv,2.0,0.0,0.0,121.0
2015-02-12 06:00:00,4,121.0,101.0,143.0,1.0,86.68,1017.0,3.0,cv,2.0,0.0,0.0,121.66666666666667
2015-02-12 07:00:00,4,116.0,103.0,137.0,1.0,93.08,1018.0,2.0,SW,1.0,0.0,0.0,118.66666666666667
2015-02-12 08:00:00,4,127.0,118.0,145.0,2.0,93.13,1018.0,3.0,SW,2.0,0.0,0.0,130.0
2015-02-12 09:00:00,4,156.0,141.0,153.0,4.0,93.24,1019.0,5.0,cv,1.0,0.0,0.0,150.0
2015-02-12 10:00:00,4,154.0,176.0,164.0,5.0,76.01,1019.0,9.0,cv,1.0,0.0,0.0,164.66666666666666
2015-02-12 11:00:00,4,160.0,175.0,197.0,4.0,58.03,1019.0,12.0,cv,2.0,0.0,0.0,177.33333333333334
2015-02-12 12:00:00,4,171.0,151.0,151.0,4.0,50.92,1018.0,14.0,NE,3.0,0.0,0.0,157.66666666666666
2015-02-12 13:00:00,4,154.0,139.0,141.0,4.0,47.74,1017.0,15.0,NE,5.0,0.0,0.0,144.66666666666666
2015-02-12 14:00:00,4,139.0,119.0,131.0,3.0,41.73,1016.0,16.0,NE,8.0,0.0,0.0,129.66666666666666
2015-02-12 15:00:00,4,126.0,118.0,123.0,3.0,41.73,1015.0,16.0,NE,11.0,0.0,0.0,122.33333333333333
2015-02-12 16:00:00,4,128.0,121.0,153.0,3.0,41.73,1014.0,16.0,NE,14.0,0.0,0.0,134.0
2015-02-12 17:00:00,4,137.0,127.0,142.0,2.0,38.86,1014.0,16.0,NE,17.0,0.0,0.0,135.33333333333334
2015-02-12 18:00:00,4,140.0,132.0,167.0,3.0,44.49,1014.0,15.0,NE,20.0,0.0,0.0,146.33333333333334
2015-02-12 19:00:00,4,137.0,135.0,173.0,4.0,54.35,1015.0,13.0,NW,1.0,0.0,0.0,148.33333333333334
2015-02-12 20:00:00,4,136.0,135.0,165.0,5.0,66.49,1016.0,11.0,NW,2.0,0.0,0.0,145.33333333333334
2015-02-12 21:00:00,4,140.0,144.0,161.0,4.0,70.88,1017.0,9.0,NW,3.0,0.0,0.0,148.33333333333334
2015-02-12 22:00:00,4,148.0,145.0,177.0,5.0,76.01,1017.0,9.0,SW,1.0,0.0,0.0,156.66666666666666
2015-02-12 23:00:00,4,152.0,143.0,183.0,4.0,81.2,1017.0,7.0,cv,0.0,0.0,0.0,159.33333333333334
2015-02-13 00:00:00,4,156.0,135.0,196.0,4.0,81.2,1017.0,7.0,SW,1.0,0.0,0.0,162.33333333333334
2015-02-13 01:00:00,4,166.0,150.0,218.0,4.0,81.2,1017.0,7.0,SW,2.0,0.0,0.0,178.0
2015-02-13 02:00:00,4,171.0,151.0,221.0,4.0,81.2,1017.0,7.0,cv,0.0,0.0,0.0,181.0
2015-02-13 03:00:00,4,205.0,157.0,222.0,5.0,81.34,1016.0,8.0,cv,1.0,0.0,0.0,194.66666666666666
2015-02-13 04:00:00,4,201.0,167.0,245.0,5.0,81.34,1016.0,8.0,cv,1.0,0.0,0.0,204.33333333333334
2015-02-13 05:00:00,4,199.0,168.0,242.0,5.0,81.34,1016.0,8.0,cv,1.0,0.0,0.0,203.0
2015-02-13 06:00:00,4,193.0,170.0,231.0,5.0,81.34,1016.0,8.0,cv,1.0,0.0,0.0,198.0
2015-02-13 07:00:00,4,178.0,170.0,205.0,5.0,81.34,1016.0,8.0,cv,1.0,0.0,0.0,184.33333333333334
2015-02-13 08:00:00,4,162.0,178.0,177.0,5.0,87.09,1016.0,7.0,cv,1.0,0.0,0.0,172.33333333333334
2015-02-13 09:00:00,4,153.0,185.0,167.0,6.0,81.48,1017.0,9.0,cv,2.0,0.0,0.0,168.33333333333334
2015-02-13 10:00:00,4,142.0,171.0,150.0,7.0,81.61,1017.0,10.0,cv,2.0,0.0,0.0,154.33333333333334
2015-02-13 11:00:00,4,123.0,147.0,179.0,7.0,76.35,1017.0,11.0,cv,3.0,0.0,0.0,149.66666666666666
2015-02-13 12:00:00,4,108.0,129.0,136.0,7.0,66.93,1017.0,13.0,cv,5.0,0.0,0.0,124.33333333333333
2015-02-13 13:00:00,4,103.0,119.0,136.0,6.0,54.88,1016.0,15.0,SE,3.0,0.0,0.0,119.33333333333333
2015-02-13 14:00:00,4,108.0,114.0,112.0,5.0,51.2,1014.0,15.0,cv,2.0,0.0,0.0,111.33333333333333
2015-02-13 15:00:00,4,110.0,128.0,127.0,5.0,48.03,1013.0,16.0,cv,4.0,0.0,0.0,121.66666666666667
2015-02-13 16:00:00,4,120.0,132.0,157.0,3.0,39.16,1012.0,17.0,cv,6.0,0.0,0.0,136.33333333333334
2015-02-13 17:00:00,4,152.0,132.0,172.0,5.0,48.03,1012.0,16.0,SE,2.0,0.0,0.0,152.0
2015-02-13 18:00:00,4,148.0,95.0,139.0,5.0,51.2,1012.0,15.0,SE,4.0,0.0,0.0,127.33333333333333
2015-02-13 19:00:00,4,101.0,100.0,121.0,5.0,51.2,1013.0,15.0,cv,1.0,0.0,0.0,107.33333333333333
2015-02-13 20:00:00,4,99.0,111.0,129.0,5.0,54.62,1013.0,14.0,NE,3.0,0.0,0.0,113.0
2015-02-13 21:00:00,4,112.0,118.0,147.0,5.0,54.62,1014.0,14.0,NE,5.0,0.0,0.0,125.66666666666667
2015-02-13 22:00:00,4,125.0,123.0,150.0,6.0,62.48,1014.0,13.0,NE,8.0,0.0,0.0,132.66666666666666
2015-02-13 23:00:00,4,120.0,130.0,151.0,6.0,62.48,1014.0,13.0,NE,10.0,0.0,0.0,133.66666666666666
2015-02-14 00:00:00,4,117.0,133.0,158.0,6.0,62.48,1013.0,13.0,SE,2.0,0.0,0.0,136.0
2015-02-14 01:00:00,4,142.0,154.0,160.0,6.0,71.27,1012.0,11.0,cv,0.0,0.0,0.0,152.0
2015-02-14 02:00:00,4,213.0,154.0,165.0,6.0,76.18,1011.0,10.0,SW,1.0,0.0,0.0,177.33333333333334
2015-02-14 03:00:00,4,219.0,137.0,208.0,6.0,81.48,1011.0,9.0,SW,2.0,0.0,0.0,188.0
2015-02-14 04:00:00,4,215.0,127.0,183.0,6.0,81.48,1010.0,9.0,cv,0.0,0.0,0.0,175.0
2015-02-14 05:00:00,4,210.0,127.0,158.0,5.0,87.09,1010.0,7.0,cv,0.0,0.0,0.0,165.0
2015-02-14 06:00:00,4,163.0,124.0,153.0,5.0,87.09,1009.0,7.0,SW,1.0,0.0,0.0,146.66666666666666
2015-02-14 07:00:00,4,142.0,112.0,178.0,5.0,87.09,1009.0,7.0,SW,3.0,0.0,0.0,144.0
2015-02-14 08:00:00,4,150.0,107.0,174.0,4.0,86.99,1010.0,6.0,cv,0.0,0.0,0.0,143.66666666666666
2015-02-14 09:00:00,4,190.0,133.0,160.0,7.0,93.4,1010.0,8.0,cv,0.0,0.0,0.0,161.0
2015-02-14 10:00:00,4,194.0,156.0,177.0,9.0,87.47,1010.0,11.0,cv,0.0,0.0,0.0,175.66666666666666
2015-02-14 11:00:00,4,193.0,168.0,187.0,7.0,66.93,1010.0,13.0,cv,0.0,0.0,0.0,182.66666666666666
2015-02-14 12:00:00,4,185.0,155.0,189.0,6.0,54.88,1009.0,15.0,cv,1.0,0.0,0.0,176.33333333333334
2015-02-14 13:00:00,4,197.0,134.0,176.0,5.0,48.03,1008.0,16.0,NE,2.0,0.0,0.0,169.0
2015-02-14 15:00:00,4,182.0,155.0,208.0,6.0,51.48,1007.0,16.0,SW,2.0,0.0,0.0,181.66666666666666
2015-02-14 16:00:00,4,171.0,166.0,197.0,5.0,48.03,1006.0,16.0,cv,0.0,0.0,0.0,178.0
2015-02-14 17:00:00,4,162.0,151.0,196.0,5.0,45.07,1006.0,17.0,NW,2.0,0.0,0.0,169.66666666666666
2015-02-14 18:00:00,4,147.0,144.0,178.0,5.0,51.2,1007.0,15.0,cv,1.0,0.0,0.0,156.33333333333334
2015-02-14 19:00:00,4,138.0,136.0,165.0,5.0,54.62,1008.0,14.0,NW,1.0,0.0,0.0,146.33333333333334
2015-02-14 20:00:00,4,134.0,146.0,171.0,6.0,66.71,1009.0,12.0,NW,2.0,0.0,0.0,150.33333333333334
2015-02-14 21:00:00,4,132.0,155.0,163.0,6.0,71.27,1011.0,11.0,NW,4.0,0.0,0.0,150.0
2015-02-14 22:00:00,4,139.0,158.0,174.0,5.0,71.07,1011.0,10.0,NW,5.0,0.0,0.0,157.0
2015-02-14 23:00:00,4,139.0,153.0,173.0,5.0,81.34,1012.0,8.0,SW,1.0,0.0,0.0,155.0
2015-02-15 00:00:00,4,148.0,151.0,179.0,6.0,81.48,1012.0,9.0,cv,1.0,0.0,0.0,159.33333333333334
2015-02-15 01:00:00,4,158.0,156.0,182.0,6.0,81.48,1013.0,9.0,cv,1.0,0.0,0.0,165.33333333333334
2015-02-15 02:00:00,4,155.0,160.0,170.0,5.0,76.01,1013.0,9.0,cv,1.0,0.0,0.0,161.66666666666666
2015-02-15 03:00:00,4,142.0,159.0,165.0,5.0,87.09,1013.0,7.0,NW,1.0,0.0,0.0,155.33333333333334
2015-02-15 04:00:00,4,128.0,156.0,157.0,5.0,81.34,1012.0,8.0,NW,2.0,0.0,0.0,147.0
2015-02-15 05:00:00,4,121.0,151.0,182.0,3.0,81.06,1013.0,6.0,cv,0.0,0.0,0.0,151.33333333333334
2015-02-15 06:00:00,4,139.0,138.0,188.0,5.0,87.09,1013.0,7.0,SW,2.0,0.0,0.0,155.0
2015-02-15 07:00:00,4,144.0,143.0,202.0,5.0,87.09,1015.0,7.0,SW,4.0,0.0,0.0,163.0
2015-02-15 08:00:00,4,136.0,164.0,189.0,5.0,87.09,1016.0,7.0,cv,1.0,0.0,0.0,163.0
2015-02-15 09:00:00,4,149.0,170.0,181.0,6.0,81.48,1017.0,9.0,cv,2.0,0.0,0.0,166.66666666666666
2015-02-15 10:00:00,4,155.0,163.0,177.0,7.0,76.35,1018.0,11.0,cv,3.0,0.0,0.0,165.0
2015-02-15 11:00:00,4,142.0,181.0,171.0,6.0,62.48,1019.0,13.0,cv,4.0,0.0,0.0,164.66666666666666
2015-02-15 12:00:00,4,131.0,171.0,171.0,7.0,55.15,1019.0,16.0,cv,6.0,0.0,0.0,157.66666666666666
2015-02-15 13:00:00,4,128.0,145.0,136.0,6.0,45.36,1018.0,18.0,cv,7.0,0.0,0.0,136.33333333333334
2015-02-15 14:00:00,4,107.0,123.0,117.0,4.0,37.06,1017.0,19.0,cv,8.0,0.0,0.0,115.66666666666667
2015-02-15 15:00:00,4,77.0,90.0,110.0,1.0,29.94,1016.0,19.0,cv,9.0,0.0,0.0,92.33333333333333
2015-02-15 16:00:00,4,83.0,74.0,91.0,1.0,29.94,1016.0,19.0,NE,2.0,0.0,0.0,82.66666666666667
2015-02-15 17:00:00,4,86.0,80.0,97.0,0.0,29.65,1016.0,18.0,NE,5.0,0.0,0.0,87.66666666666667
2015-02-15 18:00:00,4,71.0,84.0,103.0,0.0,29.65,1017.0,18.0,NE,7.0,0.0,0.0,86.0
2015-02-15 19:00:00,4,64.0,80.0,93.0,4.0,47.74,1018.0,15.0,cv,0.0,0.0,0.0,79.0
2015-02-15 20:00:00,4,79.0,80.0,93.0,-1.0,31.28,1019.0,16.0,NE,3.0,0.0,0.0,84.0
2015-02-15 21:00:00,4,83.0,83.0,96.0,5.0,58.29,1020.0,13.0,cv,0.0,0.0,0.0,87.33333333333333
2015-02-15 22:00:00,4,85.0,87.0,114.0,7.0,66.93,1021.0,13.0,cv,0.0,0.0,0.0,95.33333333333333
2015-02-15 23:00:00,4,94.0,82.0,108.0,7.0,66.93,1022.0,13.0,SW,3.0,0.0,0.0,94.66666666666667
2015-02-16 00:00:00,4,84.0,81.0,99.0,3.0,44.49,1022.0,15.0,cv,2.0,0.0,0.0,88.0
2015-02-16 01:00:00,4,77.0,75.0,85.0,2.0,41.43,1022.0,15.0,cv,3.0,0.0,0.0,79.0
2015-02-16 02:00:00,4,66.0,65.0,70.0,4.0,50.92,1022.0,14.0,SW,2.0,0.0,0.0,67.0
2015-02-16 03:00:00,4,70.0,65.0,77.0,5.0,58.29,1022.0,13.0,cv,2.0,0.0,0.0,70.66666666666667
2015-02-16 04:00:00,4,75.0,77.0,79.0,6.0,66.71,1022.0,12.0,SW,2.0,0.0,0.0,77.0
2015-02-16 05:00:00,4,81.0,77.0,86.0,7.0,76.35,1021.0,11.0,SW,5.0,0.0,0.0,81.33333333333333
2015-02-16 06:00:00,4,93.0,78.0,99.0,8.0,81.75,1021.0,11.0,cv,1.0,0.0,0.0,90.0
2015-02-16 07:00:00,4,101.0,87.0,107.0,7.0,76.35,1022.0,11.0,SW,2.0,0.0,0.0,98.33333333333333
2015-02-16 08:00:00,4,91.0,83.0,94.0,7.0,81.61,1022.0,10.0,SW,5.0,0.0,0.0,89.33333333333333
2015-02-16 09:00:00,4,84.0,86.0,90.0,7.0,71.47,1022.0,12.0,cv,1.0,0.0,0.0,86.66666666666667
2015-02-16 10:00:00,4,84.0,88.0,88.0,7.0,71.47,1022.0,12.0,SW,2.0,0.0,0.0,86.66666666666667
2015-02-16 11:00:00,4,76.0,87.0,88.0,6.0,58.54,1022.0,14.0,cv,1.0,0.0,0.0,83.66666666666667
2015-02-16 12:00:00,4,54.0,60.0,68.0,5.0,45.07,1021.0,17.0,SW,2.0,0.0,0.0,60.666666666666664
2015-02-16 13:00:00,4,37.0,33.0,47.0,2.0,30.23,1020.0,20.0,cv,1.0,0.0,0.0,39.0
2015-02-16 14:00:00,4,36.0,31.0,37.0,-1.0,24.33,1018.0,20.0,cv,3.0,0.0,0.0,34.666666666666664
2015-02-16 15:00:00,4,32.0,33.0,37.0,-1.0,22.88,1016.0,21.0,cv,5.0,0.0,0.0,34.0
2015-02-16 16:00:00,4,35.0,34.0,43.0,-1.0,24.33,1015.0,20.0,cv,7.0,0.0,0.0,37.333333333333336
2015-02-16 17:00:00,4,37.0,35.0,39.0,-1.0,22.88,1015.0,21.0,cv,9.0,0.0,0.0,37.0
2015-02-16 18:00:00,4,39.0,35.0,47.0,1.0,29.94,1015.0,19.0,SW,2.0,0.0,0.0,40.333333333333336
2015-02-16 19:00:00,4,49.0,41.0,59.0,2.0,38.86,1016.0,16.0,SW,3.0,0.0,0.0,49.666666666666664
2015-02-16 20:00:00,4,54.0,48.0,60.0,1.0,33.95,1017.0,17.0,SE,2.0,0.0,0.0,54.0
2015-02-16 21:00:00,4,57.0,53.0,61.0,2.0,41.43,1018.0,15.0,cv,1.0,0.0,0.0,57.0
2015-02-16 22:00:00,4,56.0,53.0,68.0,4.0,62.0,1019.0,11.0,cv,1.0,0.0,0.0,59.0
2015-02-16 23:00:00,4,59.0,54.0,64.0,3.0,47.46,1019.0,14.0,SE,2.0,0.0,0.0,59.0
2015-02-17 00:00:00,4,65.0,55.0,72.0,4.0,50.92,1019.0,14.0,cv,1.0,0.0,0.0,64.0
2015-02-17 01:00:00,4,80.0,74.0,89.0,5.0,71.07,1018.0,10.0,cv,2.0,0.0,0.0,81.0
2015-02-17 02:00:00,4,82.0,94.0,91.0,5.0,76.01,1018.0,9.0,cv,2.0,0.0,0.0,89.0
2015-02-17 03:00:00,4,78.0,90.0,92.0,5.0,71.07,1017.0,10.0,SW,2.0,0.0,0.0,86.66666666666667
2015-02-17 04:00:00,4,78.0,86.0,91.0,5.0,81.34,1016.0,8.0,SW,3.0,0.0,0.0,85.0
2015-02-17 05:00:00,4,80.0,86.0,93.0,5.0,87.09,1016.0,7.0,cv,0.0,0.0,0.0,86.33333333333333
2015-02-17 06:00:00,4,83.0,88.0,88.0,5.0,87.09,1016.0,7.0,cv,0.0,0.0,0.0,86.33333333333333
2015-02-17 08:00:00,4,88.0,94.0,99.0,4.0,86.99,1017.0,6.0,cv,0.0,0.0,0.0,93.66666666666667
2015-02-17 09:00:00,4,97.0,102.0,113.0,6.0,87.19,1017.0,8.0,cv,0.0,0.0,0.0,104.0
2015-02-17 10:00:00,4,93.0,105.0,114.0,7.0,71.47,1017.0,12.0,cv,0.0,0.0,0.0,104.0
2015-02-17 11:00:00,4,95.0,101.0,116.0,7.0,58.79,1016.0,15.0,cv,1.0,0.0,0.0,104.0
2015-02-17 12:00:00,4,92.0,98.0,103.0,6.0,48.31,1016.0,17.0,NE,2.0,0.0,0.0,97.66666666666667
2015-02-17 13:00:00,4,87.0,85.0,91.0,7.0,45.65,1014.0,19.0,cv,2.0,0.0,0.0,87.66666666666667
2015-02-17 15:00:00,4,65.0,79.0,75.0,4.0,34.83,1012.0,20.0,cv,6.0,0.0,0.0,73.0
2015-02-17 16:00:00,4,78.0,80.0,91.0,4.0,32.75,1011.0,21.0,SW,2.0,0.0,0.0,83.0
2015-02-17 17:00:00,4,85.0,92.0,83.0,5.0,37.36,1010.0,20.0,SE,3.0,0.0,0.0,86.66666666666667
2015-02-17 18:00:00,4,93.0,86.0,105.0,5.0,39.75,1010.0,19.0,SE,6.0,0.0,0.0,94.66666666666667
2015-02-17 19:00:00,4,91.0,87.0,99.0,7.0,51.75,1011.0,17.0,SE,8.0,0.0,0.0,92.33333333333333
2015-02-17 20:00:00,4,124.0,108.0,123.0,6.0,51.48,1012.0,16.0,NE,3.0,0.0,0.0,118.33333333333333
2015-02-17 21:00:00,4,127.0,127.0,153.0,6.0,54.88,1013.0,15.0,NE,6.0,0.0,0.0,135.66666666666666
2015-02-17 22:00:00,4,115.0,132.0,145.0,8.0,71.66,1014.0,13.0,NW,4.0,0.0,0.0,130.66666666666666
2015-02-17 23:00:00,4,107.0,129.0,133.0,7.0,62.71,1015.0,14.0,NW,7.0,0.0,0.0,123.0
2015-02-18 00:00:00,4,109.0,143.0,132.0,7.0,62.71,1015.0,14.0,NW,10.0,0.0,0.0,128.0
2015-02-18 01:00:00,4,104.0,151.0,128.0,7.0,62.71,1015.0,14.0,NW,13.0,0.0,0.0,127.66666666666667
2015-02-18 02:00:00,4,94.0,132.0,114.0,7.0,62.71,1015.0,14.0,NW,14.0,0.0,0.0,113.33333333333333
2015-02-18 03:00:00,4,83.0,95.0,98.0,7.0,62.71,1015.0,14.0,NW,16.0,0.0,0.0,92.0
2015-02-18 04:00:00,4,76.0,78.0,86.0,7.0,62.71,1015.0,14.0,NW,18.0,0.0,0.0,80.0
2015-02-18 05:00:00,4,66.0,112.0,85.0,7.0,62.71,1014.0,14.0,NW,19.0,0.0,0.0,87.66666666666667
2015-02-18 06:00:00,4,61.0,121.0,82.0,7.0,62.71,1014.0,14.0,NW,20.0,0.0,0.0,88.0
2015-02-18 07:00:00,4,63.0,70.0,70.0,7.0,62.71,1015.0,14.0,cv,0.0,0.0,0.0,67.66666666666667
2015-02-18 08:00:00,4,65.0,57.0,74.0,7.0,62.71,1015.0,14.0,cv,0.0,0.0,0.0,65.33333333333333
