datetime,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2014-06-27 01:00:00,2,44.0,43.0,40.0,39.0,17.0,68.0,1005.0,23.0,NW,8.04,0.0,0.0,41.5
2014-06-27 02:00:00,2,52.0,45.0,44.0,46.0,16.0,64.0,1005.0,23.0,NW,12.06,0.0,0.0,46.75
2014-06-27 03:00:00,2,23.0,39.0,28.0,17.0,15.0,64.0,1005.0,22.0,NW,15.19,0.0,0.0,26.75
2014-06-27 04:00:00,2,12.0,10.0,8.0,6.0,15.0,64.0,1005.0,22.0,cv,0.89,0.0,0.0,9.0
2014-06-27 05:00:00,2,10.0,9.0,11.0,4.0,15.0,68.0,1007.0,21.0,NE,1.79,0.0,0.0,8.5
2014-06-27 06:00:00,2,8.0,30.0,9.0,4.0,17.0,68.0,1007.0,23.0,NW,1.79,0.0,0.0,12.75
2014-06-27 07:00:00,2,4.0,33.0,19.0,15.0,16.0,50.0,1008.0,27.0,NW,3.58,0.0,0.0,17.75
2014-06-27 08:00:00,2,10.0,19.0,9.0,10.0,15.0,42.0,1008.0,29.0,NW,5.37,0.0,0.0,12.0
2014-06-27 09:00:00,2,6.0,11.0,6.0,16.0,14.0,37.0,1008.0,30.0,NW,10.29,0.0,0.0,9.75
2014-06-27 10:00:00,2,9.0,13.0,6.0,7.0,13.0,33.0,1008.0,31.0,NW,15.21,0.0,0.0,8.75
2014-06-27 11:00:00,2,11.0,13.0,7.0,11.0,11.0,27.0,1007.0,32.0,NW,20.13,0.0,0.0,10.5
2014-06-27 12:00:00,2,11.0,17.0,10.0,12.0,11.0,27.0,1007.0,32.0,cv,4.02,0.0,0.0,12.5
2014-06-27 13:00:00,2,6.0,7.0,6.0,7.0,11.0,24.0,1006.0,34.0,NE,4.92,0.0,0.0,6.5
2014-06-27 14:00:00,2,6.0,8.0,14.0,10.0,9.0,21.0,1006.0,34.0,NE,8.94,0.0,0.0,9.5
2014-06-27 15:00:00,2,12.0,25.0,13.0,11.0,10.0,23.0,1005.0,34.0,NE,12.07,0.0,0.0,15.25
2014-06-27 16:00:00,2,9.0,19.0,7.0,13.0,10.0,23.0,1005.0,34.0,SE,3.13,0.0,0.0,12.0
2014-06-27 17:00:00,2,12.0,26.0,6.0,13.0,10.0,24.0,1005.0,33.0,SE,6.26,0.0,0.0,14.25
2014-06-27 18:00:00,2,17.0,24.0,13.0,11.0,10.0,25.0,1005.0,32.0,SE,8.05,0.0,0.0,16.25
2014-06-27 19:00:00,2,17.0,20.0,13.0,18.0,11.0,29.0,1005.0,31.0,SE,11.18,0.0,0.0,17.0
2014-06-27 20:00:00,2,25.0,23.0,25.0,27.0,10.0,28.0,1006.0,30.0,SE,14.31,0.0,0.0,25.0
2014-06-27 21:00:00,2,38.0,27.0,30.0,32.0,12.0,33.0,1006.0,30.0,SE,17.44,0.0,0.0,31.75
2014-06-27 22:00:00,2,31.0,27.0,29.0,25.0,13.0,37.0,1006.0,29.0,SE,19.23,0.0,0.0,28.0
2014-06-27 23:00:00,2,27.0,21.0,25.0,28.0,15.0,57.0,1006.0,24.0,NE,1.79,0.0,0.0,25.25
2014-06-28 00:00:00,2,31.0,23.0,25.0,22.0,14.0,53.0,1007.0,24.0,NW,1.79,0.0,0.0,25.25
2014-06-28 01:00:00,2,36.0,23.0,23.0,35.0,14.0,44.0,1006.0,27.0,NW,4.92,0.0,0.0,29.25
2014-06-28 02:00:00,2,35.0,36.0,33.0,32.0,13.0,53.0,1006.0,23.0,NW,8.94,0.0,0.0,34.0
2014-06-28 03:00:00,2,37.0,49.0,31.0,28.0,13.0,60.0,1006.0,21.0,NW,12.07,0.0,0.0,36.25
2014-06-28 04:00:00,2,24.0,53.0,29.0,22.0,13.0,72.0,1006.0,18.0,NW,15.2,0.0,0.0,32.0
2014-06-28 05:00:00,2,18.0,34.0,19.0,17.0,14.0,72.0,1007.0,19.0,NW,18.33,0.0,0.0,22.0
2014-06-28 06:00:00,2,16.0,33.0,15.0,26.0,14.0,60.0,1007.0,22.0,NW,22.35,0.0,0.0,22.5
2014-06-28 07:00:00,2,14.0,24.0,19.0,24.0,14.0,50.0,1007.0,25.0,NW,26.37,0.0,0.0,20.25
2014-06-28 08:00:00,2,12.0,21.0,20.0,17.0,13.0,39.0,1007.0,28.0,NW,30.39,0.0,0.0,17.5
2014-06-28 09:00:00,2,14.0,23.0,12.0,16.0,12.0,33.0,1006.0,30.0,NW,33.52,0.0,0.0,16.25
2014-06-28 10:00:00,2,13.0,18.0,11.0,13.0,13.0,29.0,1006.0,33.0,NW,36.65,0.0,0.0,13.75
2014-06-28 11:00:00,2,12.0,6.0,12.0,14.0,13.0,26.0,1006.0,35.0,NW,40.67,0.0,0.0,11.0
2014-06-28 12:00:00,2,9.0,17.0,12.0,9.0,11.0,22.0,1005.0,36.0,NW,45.59,0.0,0.0,11.75
2014-06-28 13:00:00,2,13.0,14.0,20.0,15.0,11.0,22.0,1005.0,36.0,NW,49.61,0.0,0.0,15.5
2014-06-28 14:00:00,2,12.0,3.0,11.0,15.0,11.0,20.0,1004.0,37.0,NW,52.74,0.0,0.0,10.25
2014-06-28 15:00:00,2,14.0,4.0,23.0,15.0,11.0,19.0,1004.0,38.0,cv,3.13,0.0,0.0,14.0
2014-06-28 16:00:00,2,13.0,14.0,11.0,6.0,12.0,23.0,1003.0,36.0,NE,3.13,0.0,0.0,11.0
2014-06-28 17:00:00,2,16.0,26.0,15.0,15.0,11.0,23.0,1003.0,35.0,SE,3.13,0.0,0.0,18.0
2014-06-28 18:00:00,2,21.0,22.0,9.0,15.0,14.0,30.0,1003.0,34.0,SE,6.26,0.0,0.0,16.75
2014-06-28 19:00:00,2,22.0,33.0,16.0,26.0,15.0,33.0,1003.0,33.0,SE,8.05,0.0,0.0,24.25
2014-06-28 20:00:00,2,27.0,42.0,24.0,21.0,13.0,31.0,1004.0,32.0,cv,1.79,0.0,0.0,28.5
2014-06-28 21:00:00,2,27.0,36.0,25.0,25.0,15.0,42.0,1005.0,29.0,cv,2.68,0.0,0.0,28.25
2014-06-28 22:00:00,2,42.0,48.0,26.0,28.0,15.0,45.0,1005.0,28.0,cv,3.57,0.0,0.0,36.0
2014-06-28 23:00:00,2,53.0,47.0,37.0,30.0,17.0,61.0,1005.0,25.0,SE,0.89,0.0,0.0,41.75
2014-06-29 00:00:00,2,41.0,77.0,36.0,54.0,16.0,57.0,1006.0,25.0,NE,1.79,0.0,0.0,52.0
2014-06-29 01:00:00,2,46.0,76.0,49.0,43.0,17.0,61.0,1006.0,25.0,cv,0.89,0.0,0.0,53.5
2014-06-29 02:00:00,2,36.0,59.0,34.0,32.0,17.0,68.0,1006.0,23.0,cv,1.78,0.0,0.0,40.25
2014-06-29 03:00:00,2,33.0,51.0,29.0,37.0,17.0,73.0,1006.0,22.0,cv,2.67,0.0,0.0,37.5
2014-06-29 04:00:00,2,33.0,37.0,29.0,30.0,17.0,77.0,1006.0,21.0,NE,0.89,0.0,0.0,32.25
2014-06-29 05:00:00,2,23.0,35.0,25.0,26.0,16.0,73.0,1006.0,21.0,cv,0.89,0.0,0.0,27.25
2014-06-29 06:00:00,2,38.0,46.0,30.0,50.0,17.0,64.0,1007.0,24.0,NW,1.79,0.0,0.0,41.0
2014-06-29 07:00:00,2,92.0,81.0,78.0,77.0,17.0,57.0,1007.0,26.0,NE,1.79,0.0,0.0,82.0
2014-06-29 08:00:00,2,121.0,82.0,97.0,45.0,16.0,45.0,1007.0,29.0,cv,1.79,0.0,0.0,86.25
2014-06-29 09:00:00,2,68.0,54.0,49.0,36.0,17.0,51.0,1007.0,28.0,cv,3.58,0.0,0.0,51.75
2014-06-29 10:00:00,2,62.0,51.0,46.0,48.0,16.0,42.0,1007.0,30.0,cv,4.47,0.0,0.0,51.75
2014-06-29 11:00:00,2,78.0,73.0,64.0,60.0,16.0,36.0,1007.0,33.0,cv,5.36,0.0,0.0,68.75
2014-06-29 12:00:00,2,71.0,62.0,50.0,48.0,16.0,36.0,1006.0,33.0,SE,3.13,0.0,0.0,57.75
2014-06-29 13:00:00,2,60.0,61.0,59.0,59.0,14.0,31.0,1006.0,33.0,SE,6.26,0.0,0.0,59.75
2014-06-29 14:00:00,2,69.0,65.0,59.0,61.0,16.0,36.0,1005.0,33.0,SE,9.39,0.0,0.0,63.5
2014-06-29 15:00:00,2,54.0,64.0,57.0,59.0,15.0,32.0,1005.0,34.0,SE,13.41,0.0,0.0,58.5
2014-06-29 16:00:00,2,38.0,52.0,30.0,31.0,15.0,30.0,1004.0,35.0,SE,16.54,0.0,0.0,37.75
2014-06-29 17:00:00,2,40.0,47.0,35.0,39.0,13.0,28.0,1004.0,34.0,SE,20.56,0.0,0.0,40.25
2014-06-29 18:00:00,2,38.0,48.0,35.0,33.0,15.0,33.0,1004.0,33.0,SE,24.58,0.0,0.0,38.5
2014-06-29 19:00:00,2,59.0,55.0,54.0,62.0,14.0,33.0,1004.0,32.0,SE,26.37,0.0,0.0,57.5
2014-06-29 20:00:00,2,57.0,59.0,56.0,59.0,16.0,42.0,1004.0,30.0,SE,28.16,0.0,0.0,57.75
2014-06-29 21:00:00,2,68.0,68.0,60.0,66.0,16.0,45.0,1005.0,29.0,SE,29.95,0.0,0.0,65.5
2014-06-29 22:00:00,2,81.0,70.0,66.0,69.0,17.0,54.0,1006.0,27.0,SE,31.74,0.0,0.0,71.5
2014-06-29 23:00:00,2,88.0,70.0,66.0,70.0,17.0,51.0,1006.0,28.0,SE,34.87,0.0,0.0,73.5
2014-06-30 00:00:00,2,75.0,67.0,63.0,67.0,18.0,65.0,1006.0,25.0,cv,0.89,0.0,0.0,68.0
2014-06-30 01:00:00,2,66.0,68.0,59.0,59.0,19.0,69.0,1006.0,25.0,cv,1.78,0.0,0.0,63.0
2014-06-30 02:00:00,2,71.0,83.0,61.0,68.0,19.0,69.0,1006.0,25.0,cv,2.23,0.0,0.0,70.75
2014-06-30 03:00:00,2,77.0,103.0,76.0,84.0,18.0,69.0,1006.0,24.0,NE,0.89,0.0,0.0,85.0
2014-06-30 04:00:00,2,94.0,105.0,93.0,104.0,18.0,73.0,1006.0,23.0,NE,1.78,0.0,0.0,99.0
2014-06-30 05:00:00,2,105.0,89.0,94.0,94.0,18.0,73.0,1006.0,23.0,NW,0.89,0.0,0.0,95.5
2014-06-30 06:00:00,2,85.0,84.0,81.0,80.0,19.0,69.0,1007.0,25.0,NW,2.68,0.0,0.0,82.5
2014-06-30 07:00:00,2,87.0,84.0,74.0,65.0,18.0,57.0,1007.0,27.0,NE,0.89,0.0,0.0,77.5
2014-06-30 08:00:00,2,80.0,73.0,68.0,61.0,19.0,58.0,1007.0,28.0,cv,0.89,0.0,0.0,70.5
2014-06-30 09:00:00,2,77.0,81.0,65.0,64.0,19.0,58.0,1007.0,28.0,cv,1.78,0.0,0.0,71.75
2014-06-30 10:00:00,2,81.0,85.0,76.0,71.0,18.0,48.0,1007.0,30.0,cv,3.57,0.0,0.0,78.25
2014-06-30 11:00:00,2,98.0,114.0,97.0,93.0,19.0,48.0,1007.0,31.0,cv,5.36,0.0,0.0,100.5
2014-06-30 12:00:00,2,124.0,125.0,116.0,104.0,18.0,41.0,1006.0,33.0,cv,7.15,0.0,0.0,117.25
2014-06-30 13:00:00,2,105.0,106.0,97.0,95.0,17.0,36.0,1005.0,34.0,SE,3.13,0.0,0.0,100.75
2014-06-30 14:00:00,2,89.0,85.0,73.0,74.0,18.0,36.0,1005.0,35.0,SE,7.15,0.0,0.0,80.25
2014-06-30 15:00:00,2,75.0,86.0,72.0,72.0,17.0,34.0,1004.0,35.0,SE,12.07,0.0,0.0,76.25
2014-06-30 16:00:00,2,61.0,72.0,59.0,51.0,15.0,32.0,1004.0,34.0,SE,16.99,0.0,0.0,60.75
2014-06-30 17:00:00,2,58.0,62.0,50.0,54.0,15.0,32.0,1004.0,34.0,SE,21.01,0.0,0.0,56.0
2014-06-30 18:00:00,2,44.0,53.0,44.0,40.0,13.0,28.0,1003.0,34.0,SE,25.03,0.0,0.0,45.25
2014-06-30 19:00:00,2,49.0,46.0,48.0,45.0,12.0,27.0,1004.0,33.0,SE,29.05,0.0,0.0,47.0
2014-06-30 20:00:00,2,51.0,47.0,50.0,51.0,14.0,33.0,1004.0,32.0,SE,34.86,0.0,0.0,49.75
2014-06-30 21:00:00,2,61.0,56.0,54.0,59.0,13.0,33.0,1005.0,31.0,SE,38.88,0.0,0.0,57.5
2014-06-30 22:00:00,2,64.0,61.0,57.0,57.0,14.0,37.0,1005.0,30.0,SE,42.01,0.0,0.0,59.75
2014-06-30 23:00:00,2,74.0,57.0,55.0,59.0,15.0,45.0,1005.0,28.0,SE,43.8,0.0,0.0,61.25
2014-07-01 00:00:00,2,76.0,57.0,56.0,58.0,15.0,45.0,1005.0,28.0,SE,46.93,0.0,0.0,61.75
2014-07-01 01:00:00,2,64.0,64.0,62.0,59.0,16.0,54.0,1005.0,26.0,SE,48.72,0.0,0.0,62.25
2014-07-01 02:00:00,2,71.0,67.0,61.0,63.0,16.0,50.0,1005.0,27.0,SE,51.85,0.0,0.0,65.5
2014-07-01 03:00:00,2,82.0,74.0,70.0,76.0,17.0,57.0,1005.0,26.0,SE,53.64,0.0,0.0,75.5
2014-07-01 04:00:00,2,93.0,94.0,84.0,86.0,17.0,64.0,1005.0,24.0,SE,55.43,0.0,0.0,89.25
2014-07-01 05:00:00,2,107.0,108.0,92.0,100.0,18.0,69.0,1005.0,24.0,SE,57.22,0.0,0.0,101.75
2014-07-01 06:00:00,2,115.0,116.0,105.0,108.0,18.0,65.0,1005.0,25.0,cv,0.89,0.0,0.0,111.0
2014-07-01 07:00:00,2,123.0,124.0,108.0,108.0,18.0,61.0,1006.0,26.0,cv,1.78,0.0,0.0,115.75
2014-07-01 08:00:00,2,132.0,128.0,106.0,101.0,19.0,61.0,1006.0,27.0,SE,3.13,0.0,0.0,116.75
2014-07-01 09:00:00,2,138.0,128.0,114.0,105.0,19.0,54.0,1006.0,29.0,SE,4.92,0.0,0.0,121.25
2014-07-01 10:00:00,2,148.0,131.0,114.0,105.0,18.0,48.0,1006.0,30.0,SE,6.71,0.0,0.0,124.5
2014-07-01 11:00:00,2,154.0,119.0,108.0,102.0,17.0,43.0,1006.0,31.0,SE,9.84,0.0,0.0,120.75
2014-07-01 12:00:00,2,142.0,128.0,111.0,116.0,18.0,45.0,1005.0,31.0,SE,12.97,0.0,0.0,124.25
2014-07-01 13:00:00,2,148.0,149.0,129.0,124.0,19.0,48.0,1004.0,31.0,SE,16.99,0.0,0.0,137.5
2014-07-01 14:00:00,2,157.0,157.0,132.0,122.0,20.0,52.0,1004.0,31.0,SE,21.01,0.0,0.0,142.0
2014-07-01 15:00:00,2,146.0,147.0,138.0,122.0,21.0,55.0,1003.0,31.0,SE,25.03,0.0,0.0,138.25
2014-07-01 16:00:00,2,147.0,147.0,120.0,121.0,21.0,55.0,1003.0,31.0,SE,29.05,0.0,0.0,133.75
2014-07-01 17:00:00,2,171.0,170.0,146.0,141.0,21.0,55.0,1002.0,31.0,SE,33.07,0.0,0.0,157.0
2014-07-01 18:00:00,2,175.0,185.0,154.0,163.0,21.0,55.0,1002.0,31.0,SE,36.2,0.0,0.0,169.25
2014-07-01 19:00:00,2,202.0,191.0,166.0,168.0,22.0,62.0,1002.0,30.0,SE,39.33,0.0,0.0,181.75
2014-07-01 20:00:00,2,196.0,175.0,162.0,149.0,21.0,65.0,1002.0,28.0,SE,43.35,4.1,4.1,170.5
2014-07-01 21:00:00,2,67.0,72.0,70.0,66.0,22.0,69.0,1002.0,28.0,SE,48.27,7.7,11.8,68.75
2014-07-01 22:00:00,2,60.0,51.0,42.0,48.0,20.0,94.0,1005.0,21.0,NW,5.81,5.4,17.2,50.25
2014-07-01 23:00:00,2,28.0,19.0,17.0,27.0,20.0,94.0,1005.0,21.0,cv,0.89,5.7,22.9,22.75
2014-07-02 00:00:00,2,32.0,34.0,22.0,30.0,20.0,94.0,1005.0,21.0,cv,1.78,0.6,23.5,29.5
2014-07-02 01:00:00,2,32.0,32.0,27.0,34.0,20.0,94.0,1004.0,21.0,cv,2.67,0.1,23.6,31.25
2014-07-02 02:00:00,2,37.0,40.0,35.0,43.0,20.0,94.0,1004.0,21.0,NE,1.79,1.3,24.9,38.75
2014-07-02 03:00:00,2,39.0,44.0,40.0,45.0,20.0,94.0,1004.0,21.0,NE,2.68,7.0,31.9,42.0
2014-07-02 04:00:00,2,46.0,47.0,42.0,65.0,20.0,94.0,1003.0,21.0,cv,0.89,1.4,33.3,50.0
2014-07-02 05:00:00,2,49.0,53.0,49.0,59.0,20.0,94.0,1003.0,21.0,NW,0.89,0.0,0.0,52.5
2014-07-02 06:00:00,2,58.0,52.0,53.0,58.0,20.0,94.0,1004.0,21.0,SE,0.89,0.1,0.1,55.25
2014-07-02 07:00:00,2,51.0,52.0,45.0,57.0,20.0,94.0,1004.0,21.0,SE,2.68,1.7,1.8,51.25
2014-07-02 08:00:00,2,39.0,49.0,43.0,52.0,20.0,88.0,1004.0,22.0,cv,0.89,0.1,1.9,45.75
2014-07-02 09:00:00,2,36.0,38.0,35.0,33.0,21.0,94.0,1004.0,22.0,SE,0.89,0.0,0.0,35.5
2014-07-02 10:00:00,2,45.0,42.0,46.0,50.0,21.0,88.0,1004.0,23.0,cv,0.89,0.0,0.0,45.75
2014-07-02 11:00:00,2,52.0,60.0,54.0,56.0,21.0,83.0,1004.0,24.0,SE,1.79,0.0,0.0,55.5
2014-07-02 12:00:00,2,55.0,70.0,56.0,64.0,21.0,83.0,1003.0,24.0,SE,3.58,0.0,0.0,61.25
2014-07-02 13:00:00,2,67.0,75.0,,66.0,21.0,78.0,1003.0,25.0,cv,0.89,0.0,0.0,69.33333333333333
2014-07-02 14:00:00,2,76.0,70.0,,72.0,21.0,78.0,1002.0,25.0,cv,1.78,0.0,0.0,72.66666666666667
2014-07-02 15:00:00,2,78.0,82.0,47.0,78.0,21.0,73.0,1002.0,26.0,cv,2.67,0.0,0.0,71.25
2014-07-02 16:00:00,2,92.0,82.0,,78.0,21.0,73.0,1002.0,26.0,cv,3.56,0.0,0.0,84.0
2014-07-02 17:00:00,2,85.0,83.0,,84.0,21.0,73.0,1001.0,26.0,SE,1.79,0.0,0.0,84.0
2014-07-02 18:00:00,2,100.0,99.0,49.0,98.0,22.0,83.0,1001.0,25.0,SE,3.58,0.0,0.0,86.5
2014-07-02 19:00:00,2,101.0,108.0,92.0,110.0,21.0,83.0,1002.0,24.0,SE,5.37,0.0,0.0,102.75
2014-07-02 20:00:00,2,118.0,108.0,95.0,114.0,21.0,83.0,1002.0,24.0,SE,8.5,0.0,0.0,108.75
2014-07-02 21:00:00,2,111.0,107.0,88.0,101.0,21.0,83.0,1003.0,24.0,SE,10.29,0.0,0.0,101.75
2014-07-02 22:00:00,2,126.0,99.0,99.0,111.0,21.0,88.0,1003.0,23.0,cv,0.89,0.0,0.0,108.75
2014-07-02 23:00:00,2,127.0,101.0,95.0,110.0,21.0,88.0,1003.0,23.0,cv,1.78,0.0,0.0,108.25
2014-07-03 00:00:00,2,111.0,113.0,105.0,134.0,21.0,88.0,1001.0,23.0,SE,4.02,0.0,0.0,115.75
2014-07-03 01:00:00,2,144.0,142.0,131.0,169.0,21.0,88.0,1001.0,23.0,SE,7.15,0.0,0.0,146.5
2014-07-03 02:00:00,2,173.0,160.0,161.0,190.0,21.0,88.0,1001.0,23.0,SE,8.94,0.0,0.0,171.0
2014-07-03 03:00:00,2,210.0,181.0,174.0,214.0,21.0,88.0,1001.0,23.0,SE,9.83,0.0,0.0,194.75
2014-07-03 04:00:00,2,237.0,209.0,200.0,239.0,21.0,88.0,1001.0,23.0,cv,0.89,0.0,0.0,221.25
2014-07-03 05:00:00,2,240.0,210.0,206.0,250.0,22.0,94.0,1002.0,23.0,cv,1.78,0.0,0.0,226.5
2014-07-03 06:00:00,2,263.0,221.0,212.0,259.0,22.0,94.0,1002.0,23.0,SE,1.79,0.0,0.0,238.75
2014-07-03 07:00:00,2,271.0,244.0,235.0,263.0,22.0,94.0,1002.0,23.0,SE,3.58,0.0,0.0,253.25
2014-07-03 08:00:00,2,266.0,284.0,275.0,280.0,22.0,88.0,1002.0,24.0,SE,5.37,0.0,0.0,276.25
2014-07-03 09:00:00,2,250.0,276.0,261.0,277.0,22.0,83.0,1002.0,25.0,SE,7.16,0.0,0.0,266.0
2014-07-03 10:00:00,2,231.0,270.0,272.0,274.0,22.0,78.0,1002.0,26.0,SE,8.95,0.0,0.0,261.75
2014-07-03 11:00:00,2,242.0,261.0,251.0,256.0,22.0,74.0,1001.0,27.0,SE,10.74,0.0,0.0,252.5
2014-07-03 12:00:00,2,266.0,264.0,244.0,232.0,22.0,69.0,1001.0,28.0,cv,1.79,0.0,0.0,251.5
2014-07-03 13:00:00,2,252.0,240.0,226.0,212.0,22.0,69.0,1001.0,28.0,SE,1.79,0.0,0.0,232.5
2014-07-03 14:00:00,2,234.0,232.0,216.0,177.0,22.0,69.0,1000.0,28.0,SE,3.58,0.0,0.0,214.75
2014-07-03 15:00:00,2,213.0,220.0,197.0,175.0,22.0,65.0,999.0,29.0,SE,5.37,0.0,0.0,201.25
2014-07-03 16:00:00,2,200.0,207.0,,167.0,22.0,62.0,1000.0,30.0,SE,8.5,0.0,0.0,191.33333333333334
2014-07-03 17:00:00,2,189.0,191.0,,161.0,22.0,65.0,1000.0,29.0,SE,10.29,0.0,0.0,180.33333333333334
2014-07-03 18:00:00,2,164.0,161.0,,150.0,22.0,65.0,1000.0,29.0,SE,13.42,0.0,0.0,158.33333333333334
2014-07-03 19:00:00,2,190.0,177.0,,153.0,23.0,74.0,1001.0,28.0,SE,15.21,0.0,0.0,173.33333333333334
2014-07-03 20:00:00,2,221.0,188.0,,206.0,22.0,69.0,1000.0,28.0,SE,18.34,0.0,0.0,205.0
2014-07-03 21:00:00,2,248.0,205.0,,237.0,23.0,83.0,1001.0,26.0,cv,0.89,0.0,0.0,230.0
2014-07-03 22:00:00,2,229.0,229.0,,250.0,23.0,88.0,1001.0,25.0,cv,1.78,0.0,0.0,236.0
2014-07-03 23:00:00,2,277.0,229.0,,295.0,23.0,88.0,1002.0,25.0,cv,2.67,0.0,0.0,267.0
2014-07-04 00:00:00,2,286.0,250.0,,291.0,23.0,88.0,1002.0,25.0,SE,1.79,0.0,0.0,275.6666666666667
2014-07-04 01:00:00,2,278.0,245.0,,299.0,23.0,94.0,1002.0,24.0,NE,0.89,0.0,0.0,274.0
2014-07-04 02:00:00,2,282.0,243.0,,303.0,23.0,94.0,1002.0,24.0,NW,0.89,0.0,0.0,276.0
2014-07-04 03:00:00,2,279.0,237.0,,293.0,23.0,94.0,1002.0,24.0,NW,1.78,0.0,0.0,269.6666666666667
2014-07-04 04:00:00,2,272.0,209.0,,281.0,22.0,88.0,1003.0,24.0,NW,2.67,0.0,0.0,254.0
2014-07-04 05:00:00,2,253.0,205.0,,259.0,22.0,88.0,1004.0,24.0,NW,3.56,0.0,0.0,239.0
2014-07-04 06:00:00,2,244.0,210.0,,226.0,23.0,94.0,1004.0,24.0,NW,6.69,0.0,0.0,226.66666666666666
2014-07-04 07:00:00,2,228.0,202.0,195.0,201.0,23.0,88.0,1004.0,25.0,NW,9.82,0.0,0.0,206.5
2014-07-04 08:00:00,2,205.0,202.0,192.0,185.0,22.0,78.0,1005.0,26.0,NE,1.79,0.0,0.0,196.0
2014-07-04 09:00:00,2,203.0,187.0,185.0,153.0,22.0,69.0,1005.0,28.0,NW,3.13,0.0,0.0,182.0
2014-07-04 10:00:00,2,206.0,193.0,177.0,145.0,23.0,66.0,1005.0,30.0,cv,0.89,0.0,0.0,180.25
2014-07-04 11:00:00,2,213.0,207.0,183.0,152.0,23.0,62.0,1005.0,31.0,cv,1.78,0.0,0.0,188.75
2014-07-04 12:00:00,2,210.0,192.0,171.0,137.0,22.0,55.0,1005.0,32.0,cv,3.57,0.0,0.0,177.5
2014-07-04 13:00:00,2,214.0,193.0,170.0,137.0,23.0,62.0,1004.0,31.0,cv,5.36,0.0,0.0,178.5
2014-07-04 14:00:00,2,198.0,195.0,171.0,139.0,23.0,52.0,1004.0,34.0,cv,7.15,0.0,0.0,175.75
2014-07-04 15:00:00,2,243.0,239.0,204.0,178.0,23.0,55.0,1004.0,33.0,SE,4.02,0.0,0.0,216.0
2014-07-04 16:00:00,2,235.0,226.0,207.0,200.0,23.0,59.0,1004.0,32.0,SE,8.04,0.0,0.0,217.0
2014-07-04 17:00:00,2,241.0,225.0,203.0,213.0,24.0,70.0,1004.0,30.0,SE,12.06,0.0,0.0,220.5
2014-07-04 18:00:00,2,191.0,167.0,169.0,148.0,23.0,70.0,1005.0,29.0,SE,16.98,0.0,0.0,168.75
2014-07-04 19:00:00,2,194.0,159.0,167.0,194.0,22.0,69.0,1005.0,28.0,SE,21.0,0.0,0.0,178.5
2014-07-04 20:00:00,2,178.0,170.0,164.0,172.0,22.0,74.0,1005.0,27.0,SE,22.79,0.0,0.0,171.0
2014-07-04 21:00:00,2,159.0,144.0,135.0,151.0,21.0,73.0,1007.0,26.0,SE,25.92,0.0,0.0,147.25
2014-07-04 22:00:00,2,164.0,150.0,137.0,156.0,22.0,78.0,1007.0,26.0,SE,27.71,0.0,0.0,151.75
2014-07-04 23:00:00,2,162.0,156.0,142.0,168.0,22.0,83.0,1007.0,25.0,NE,1.79,0.0,0.0,157.0
2014-07-05 00:00:00,2,167.0,151.0,146.0,172.0,22.0,83.0,1007.0,25.0,SE,0.89,0.0,0.0,159.0
2014-07-05 01:00:00,2,171.0,153.0,143.0,174.0,21.0,83.0,1007.0,24.0,cv,0.89,0.0,0.0,160.25
2014-07-05 02:00:00,2,162.0,143.0,132.0,169.0,21.0,88.0,1007.0,23.0,cv,1.78,0.0,0.0,151.5
2014-07-05 03:00:00,2,143.0,142.0,132.0,158.0,21.0,83.0,1007.0,24.0,cv,2.67,0.0,0.0,143.75
2014-07-05 04:00:00,2,147.0,136.0,122.0,152.0,21.0,88.0,1007.0,23.0,cv,3.56,0.0,0.0,139.25
2014-07-05 05:00:00,2,148.0,140.0,115.0,149.0,21.0,88.0,1007.0,23.0,SE,1.79,0.0,0.0,138.0
2014-07-05 06:00:00,2,156.0,137.0,125.0,148.0,22.0,94.0,1007.0,23.0,NE,0.89,0.0,0.0,141.5
2014-07-05 07:00:00,2,152.0,138.0,125.0,125.0,22.0,88.0,1008.0,24.0,SE,1.79,0.0,0.0,135.0
2014-07-05 08:00:00,2,143.0,132.0,119.0,112.0,22.0,83.0,1008.0,25.0,SE,3.58,0.0,0.0,126.5
2014-07-05 09:00:00,2,134.0,127.0,120.0,105.0,23.0,83.0,1008.0,26.0,SE,5.37,0.0,0.0,121.5
2014-07-05 10:00:00,2,129.0,165.0,138.0,114.0,23.0,78.0,1008.0,27.0,SE,8.5,0.0,0.0,136.5
2014-07-05 11:00:00,2,118.0,130.0,113.0,96.0,23.0,70.0,1008.0,29.0,SE,10.29,0.0,0.0,114.25
2014-07-05 12:00:00,2,101.0,106.0,83.0,80.0,22.0,65.0,1007.0,29.0,SE,12.08,0.0,0.0,92.5
2014-07-05 13:00:00,2,91.0,82.0,80.0,71.0,22.0,62.0,1007.0,30.0,SE,15.21,0.0,0.0,81.0
2014-07-05 14:00:00,2,88.0,94.0,73.0,67.0,22.0,58.0,1006.0,31.0,SE,18.34,0.0,0.0,80.5
2014-07-05 15:00:00,2,86.0,91.0,76.0,74.0,22.0,58.0,1006.0,31.0,SE,21.47,0.0,0.0,81.75
